NAME,T,E,MMIP,MSLOT,UMIP,USLOT,S,M,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s097,9,12,98.106083,98.106083,58606,16000,true,true,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s004,9,13,170.298388,170.298389,121452,16000,true,true,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s005,9,14,141.757272,170.538622,105285,17000,false,false,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s079,9,15,103.915689,103.915689,48451,16000,true,true,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s078,9,15,83.603626,83.603627,37255,15000,false,true,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s030,9,14,113.530326,113.530326,38850,17000,false,true,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s031,9,14,130.267927,130.267927,26508,14000,true,true,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s047,9,12,140.535117,147.786429,63419,16000,false,false,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s046,9,13,158.485531,158.485531,85437,16000,true,true,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s064,9,12,105.262545,105.262545,21016,15000,true,true,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s065,9,13,128.827285,128.827285,107726,18000,true,true,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s013,9,14,119.693236,128.66968,49240,17000,false,false,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s012,9,12,119.381147,119.381147,80345,15000,true,true,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s081,9,13,135.189983,135.189984,82839,17000,true,true,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s080,9,13,129.41932,129.41932,19238,14000,true,true,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s027,9,13,127.275095,127.275095,47801,15000,true,true,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s026,9,13,147.113112,147.113112,127930,18000,true,true,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s019,9,14,162.031847,162.031847,73879,16000,false,true,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s018,9,15,87.58229,87.58229,40128,17000,true,true,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s050,9,13,100.517683,100.517683,48815,14000,true,true,,,,
xc7s25 t09 e008 r0.1 R0.5 d10.0 D50.0 s051,9,12,102.632371,102.632371,26759,15000,true,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s034,9,13,95.319626,95.319626,1975070,17000,true,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s035,9,13,91.068605,91.068605,2389554,17000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s043,9,13,93.989617,93.989618,966646,17000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s042,9,13,117.923124,123.878893,3490130,17000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s098,9,13,98.440256,98.440256,2545800,17000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s099,9,13,89.64772,101.073739,2219040,16000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s077,9,13,72.706085,76.063963,860358,18000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s076,9,13,71.929544,87.167672,389320,20000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s001,9,13,101.306855,104.039464,2589680,19000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s092,9,13,87.51306,87.51306,5430749,18000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s093,9,13,91.779626,122.35348,761747,18000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s049,9,13,118.854774,118.854774,1307891,16000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s048,9,13,87.524375,87.524376,962535,19000,true,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s023,9,13,127.654362,127.654362,7379484,15000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s022,9,13,119.336766,119.336766,975847,17000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s054,9,13,90.040465,90.040466,939889,16000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s055,9,13,107.449018,112.181418,1504639,17000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s060,9,13,88.929712,104.255853,290957,19000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s061,9,13,119.824243,135.422497,4015461,16000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s029,9,13,93.693964,93.693964,2235924,17000,true,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s028,9,13,107.566544,107.566544,2253660,18000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s085,9,13,78.010874,78.010874,1076690,16000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s084,9,13,108.814708,128.527442,620879,19000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s017,9,13,84.315022,84.315023,1331336,17000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s016,9,13,100.987466,100.987466,4584157,17000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s024,9,13,116.043746,128.962711,2213155,15000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s025,9,13,93.824572,112.313927,4484265,17000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s088,9,13,91.183816,91.183816,633220,19000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s089,9,13,128.544158,132.099148,10940822,17000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s053,9,13,88.194572,94.71057,1200782,18000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s052,9,13,91.469768,97.837206,20500765,17000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s067,9,13,78.298768,79.679946,2786592,17000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s066,9,13,107.721959,108.771077,12128987,18000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s059,9,13,85.718745,85.718745,1110930,15000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s058,9,13,92.203137,93.986269,585190,17000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s010,9,13,91.104707,91.104707,1339351,19000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s011,9,13,84.615332,93.803874,1296486,18000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s082,9,13,91.192118,95.28834,4037938,17000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s083,9,13,122.754612,122.754613,1265627,18000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s033,9,13,128.972649,129.077966,10158350,17000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s032,9,13,109.107241,130.306543,5230687,18000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s044,9,13,108.442315,108.442314,16677026,18000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s045,9,13,101.918596,101.918596,1974720,17000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s039,9,13,95.53104,95.53104,1115276,18000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s038,9,13,129.09148,129.632752,3717773,16000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s070,9,13,100.449862,100.449861,1347267,16000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s071,9,13,134.649315,135.842591,25137498,18000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s095,9,13,89.446641,89.446642,3341568,17000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s094,9,13,81.313141,81.313141,1080517,19000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s007,9,13,87.734152,106.821481,2720217,20000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s006,9,13,105.450456,106.70436,2684636,17000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s063,9,13,108.584473,108.584473,3301968,17000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s062,9,13,114.74065,123.763382,3344450,19000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s086,9,13,87.400366,87.400366,840794,17000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s087,9,13,81.791762,81.791762,2676172,17000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s014,9,13,87.597996,87.597996,1008732,16000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s015,9,13,121.626589,121.62659,11337538,17000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s020,9,13,123.206236,128.138413,12337575,17000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s021,9,13,105.734763,108.045629,1539861,19000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s069,9,13,64.75375,64.75375,1231286,16000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s068,9,13,85.529668,85.529668,588146,17000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s057,9,13,61.818865,61.818865,2109917,17000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s056,9,13,107.656038,107.656038,2818494,16000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s074,9,13,85.818955,85.818955,3095620,18000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s075,9,13,77.403504,95.540031,235485,17000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s003,9,13,111.080931,127.571865,3630521,20000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s002,9,13,99.703919,99.703919,1346899,21000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s091,9,13,97.501882,97.501882,2023699,16000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s090,9,13,109.60043,109.600431,1522118,16000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s037,9,13,92.327837,92.327837,1448002,18000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s036,9,13,86.898282,86.898282,1357723,18000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s040,9,13,89.016664,89.016664,663391,18000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s041,9,13,116.154214,116.154214,4299432,17000,true,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s100,9,13,98.870957,101.916075,2428971,21000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s009,9,13,108.84183,110.370916,3622898,16000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s008,9,13,117.196938,117.196938,5438121,15000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s073,9,13,93.20953,93.209529,680092,17000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s072,9,13,109.218362,126.320624,1754635,17000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s096,9,13,74.848347,74.848347,1472540,20000,true,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s097,9,13,69.613672,69.613672,1151625,18000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s004,9,13,130.304612,162.215374,2838549,18000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s005,9,13,108.946169,123.61023,2612520,17000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s079,9,13,89.30772,89.30772,967123,17000,true,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s078,9,13,70.750932,76.24352,965875,18000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s030,9,13,86.127048,86.127048,2803770,18000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s031,9,13,119.845487,119.845487,1263043,18000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s047,9,13,94.149337,101.084302,469145,16000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s046,9,13,116.130971,128.408388,837556,16000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s064,9,13,92.880374,98.773205,5013179,17000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s065,9,13,99.527836,111.107736,1775716,17000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s013,9,13,88.059731,100.990799,525831,18000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s012,9,13,93.382686,94.382157,431729,17000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s081,9,13,125.438343,138.017061,2277163,19000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s080,9,13,113.587156,113.587156,789059,16000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s027,9,13,108.284867,116.780419,1222223,17000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s026,9,13,103.714012,123.296547,444289,17000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s019,9,13,119.38177,149.219474,2261398,18000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s018,9,13,77.060064,77.060064,485462,22000,false,true,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s050,9,13,96.148466,100.517683,2697910,19000,false,false,,,,
xc7s25 t09 e001 r0.1 R0.5 d10.0 D50.0 s051,9,13,90.054713,101.725185,1459998,18000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s034,9,12,118.124373,118.124372,26336,15000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s035,9,12,95.57265,95.572651,26622,17000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s043,9,12,109.844287,109.844288,32221,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s042,9,12,146.637925,146.637926,84620,17000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s098,9,13,104.186705,104.186705,95347,15000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s099,9,11,134.820816,134.820817,76174,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s077,9,11,98.462624,98.462624,51434,16000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s076,9,13,95.735931,95.735931,38966,19000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s001,9,12,112.951464,112.951464,121480,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s092,9,13,95.132337,106.266916,102383,19000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s093,9,11,127.37685,165.6795,29346,18000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s049,9,11,188.402979,188.442979,71027,16000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s048,9,11,120.57617,120.576171,51238,15000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s023,9,13,137.995141,137.995141,138164,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s022,9,12,186.973247,186.973247,67240,14000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s054,9,12,104.659859,104.659859,78286,17000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s055,9,13,112.181418,112.181418,62598,17000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s060,9,14,112.010032,112.010032,25695,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s061,9,12,138.63924,138.63924,81867,15000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s029,9,11,114.885376,114.885376,44057,16000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s028,9,13,108.078034,108.078034,45259,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s085,9,11,89.308622,89.308623,43098,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s084,9,10,168.910749,168.910749,29981,17000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s017,9,12,104.595808,107.428051,238789,17000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s016,9,13,101.071122,101.071123,70743,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s024,9,13,128.96271,128.962711,236854,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s025,9,10,117.593892,117.593892,39440,15000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s088,9,13,101.005295,102.830253,159319,20000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s089,9,12,131.626859,131.62686,85302,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s053,9,12,95.244691,95.244691,68127,17000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s052,9,12,101.617392,101.617392,95022,16000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s067,9,12,107.46959,107.46959,101733,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s066,9,12,108.771076,108.771077,322702,17000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s059,9,12,121.74385,121.74385,23631,15000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s058,9,10,133.350727,133.390726,89469,16000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s010,9,14,92.642195,92.642195,150648,18000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s011,9,12,101.837304,101.837304,97433,18000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s082,9,13,105.932113,105.932112,117533,15000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s083,9,12,130.258134,130.258134,86811,15000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s033,9,12,148.567264,148.567263,121222,17000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s032,9,14,125.36229,169.580746,339358,19000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s044,9,11,132.549877,132.549877,185967,15000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s045,9,12,113.81201,113.81201,41583,15000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s039,9,13,106.314278,106.314278,38958,15000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s038,9,12,147.560363,147.560363,112086,16000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s070,9,13,101.721189,114.245003,146074,17000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s071,9,12,146.480908,146.480909,147995,16000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s095,9,13,116.483418,116.483419,46665,15000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s094,9,12,93.565875,96.647584,92346,17000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s007,9,12,113.931589,113.931589,67048,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s006,9,12,106.704361,106.70436,91049,17000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s063,9,13,109.444559,117.532364,101710,16000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s062,9,12,130.832333,134.766838,92523,18000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s086,9,12,113.904766,113.904766,75795,17000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s087,9,13,116.171358,116.332399,64326,16000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s014,9,13,125.202057,125.202057,168760,16000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s015,9,12,140.68985,142.206024,311265,17000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s020,9,13,127.076647,127.076647,82807,17000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s021,9,12,133.520268,133.520268,63047,15000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s069,9,10,70.54362,70.54362,35987,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s068,9,11,102.372634,115.716454,133082,19000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s057,9,13,61.975597,61.975597,43097,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s056,9,12,114.223166,114.223166,38988,15000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s074,9,12,94.39929,94.39929,63209,17000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s075,9,12,110.269285,110.269285,46512,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s003,9,12,123.767122,134.195135,264450,18000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s002,9,12,111.560751,119.572443,156495,17000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s091,9,11,108.761129,108.761128,73883,15000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s090,9,12,144.469018,157.054992,116602,17000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s037,9,12,93.201699,93.201698,63174,19000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s036,9,13,86.898282,86.898282,83713,15000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s040,9,12,115.519937,149.009963,32209,18000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s041,9,13,141.051496,141.091496,104724,17000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s100,9,13,101.916075,101.916075,72153,17000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s009,9,13,110.370916,126.476291,99980,17000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s008,9,11,151.961117,153.08921,54665,17000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s073,9,13,106.78632,106.78632,84455,18000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s072,9,12,136.056088,136.096088,123336,18000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s096,9,11,89.410689,96.34612,55950,16000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s097,9,12,83.325179,100.966068,109622,21000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s004,9,12,166.482803,166.482804,148194,16000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s005,9,13,141.757272,141.757272,142841,15000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s079,9,14,91.493054,91.493054,98940,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s078,9,13,83.603626,83.603627,41187,15000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s030,9,12,95.837968,95.837968,50650,15000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s031,9,12,130.267927,130.267927,43119,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s047,9,11,139.177887,139.177887,212168,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s046,9,12,158.485531,158.485531,65084,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s064,9,12,98.773205,98.773205,54044,15000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s065,9,13,128.827285,128.827285,210393,19000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s013,9,12,119.693236,128.66968,44144,17000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s012,9,12,98.949541,98.949541,73894,16000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s081,9,12,135.189983,138.172325,97062,17000,false,false,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s080,9,12,129.41932,129.41932,80710,15000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s027,9,12,127.275095,127.275095,44611,16000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s026,9,12,138.814662,138.814661,112230,16000,false,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s019,9,14,160.603418,160.603418,101657,17000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s018,9,13,87.58229,87.58229,61980,17000,true,true,,,,
xc7s25 t09 e006 r0.1 R0.5 d10.0 D50.0 s050,9,12,100.327414,100.327414,58489,18000,false,true,,,,
