NAME,T,E,MMIP,MDAMS,UMIP,UDAMS,S,M,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s072,11,22,196.67361,196.673608,436872,18000,false,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s096,11,22,128.373755,128.373755,394913,20000,true,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s097,11,22,129.16195,137.924767,300808,20000,false,false,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s004,11,23,246.096482,246.096483,346628,21000,true,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s005,11,23,150.36738,150.367379,1165509,22000,true,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s079,11,23,185.891918,185.891918,120350,25000,true,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s078,11,23,156.866378,156.906378,239988,22000,false,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s030,11,21,121.899136,121.899136,171828,18000,true,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s031,11,23,217.926748,217.926748,254699,18000,false,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s047,11,23,210.987212,210.987213,389051,19000,true,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s046,11,22,188.192006,188.192007,305188,25000,true,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s064,11,23,157.420278,157.420278,215934,22000,false,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s065,11,23,198.472649,198.512648,506516,21000,false,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s013,11,23,190.436503,190.436502,843470,22000,false,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s012,11,23,149.893172,149.893171,209363,23000,true,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s081,11,22,199.188164,199.188165,298720,27000,true,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s080,11,23,197.087506,197.087505,667382,23000,false,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s027,11,23,177.471282,177.471283,413286,25000,true,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s026,11,22,240.532093,240.532093,444597,21000,true,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s019,11,23,266.264228,266.264228,421635,22000,false,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s018,11,22,177.753117,177.753116,1535037,19000,false,true,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s050,11,21,207.924626,212.180026,272525,23000,false,false,,,
xc7s25 t11 e019 r0.1 R0.5 d10.0 D50.0 s051,11,22,213.925397,213.965398,430890,22000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s034,11,29,185.984675,186.024674,218445,20000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s035,11,28,188.656926,188.656927,364865,22000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s043,11,29,200.844273,335.636296,230367,26000,false,false,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s042,11,28,267.124749,267.124749,252286,26000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s098,11,29,182.910669,182.91067,488173,21000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s099,11,30,189.397532,189.397532,155165,21000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s077,11,28,209.902181,209.942181,248933,27000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s076,11,29,171.253889,171.253889,92345,20000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s001,11,29,222.701367,222.701367,847835,26000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s092,11,28,222.826651,222.82665,313329,33000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s093,11,30,192.027328,192.027328,122557,29000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s049,11,30,212.0591,212.0591,146013,32000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s048,11,28,237.650831,311.217885,403976,31000,false,false,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s023,11,29,217.115345,217.115344,262793,25000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s022,11,30,274.638624,274.638623,351853,33000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s054,11,28,231.718773,231.718773,245228,32000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s055,11,29,218.781119,218.781119,224188,31000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s060,11,28,297.208986,297.208985,369347,32000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s061,11,29,224.724318,224.724319,425834,26000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s029,11,28,203.469484,203.469485,537751,33000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s028,11,29,223.510696,223.510695,356038,30000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s085,11,30,176.987826,177.027826,327086,28000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s084,11,28,233.32656,234.377862,160784,29000,false,false,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s017,11,30,194.609378,194.609378,291898,32000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s016,11,29,211.394414,211.394414,172647,36000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s024,11,29,207.986625,207.986626,271829,30000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s025,11,29,204.917617,204.917617,462704,31000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s088,11,29,180.308627,180.308628,273545,32000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s089,11,30,200.902758,200.902758,688143,26000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s053,11,30,207.473922,207.473923,461555,25000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s052,11,28,194.655887,194.655888,1513345,25000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s067,11,30,174.974753,174.974753,493736,23000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s066,11,28,229.005043,229.005045,393476,23000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s059,11,30,151.098319,151.098319,180434,20000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s058,11,29,179.345373,179.345373,400204,23000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s010,11,28,215.956929,215.956929,129144,25000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s011,11,29,205.763453,205.763453,136368,23000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s082,11,29,171.584566,171.584566,804947,25000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s083,11,29,293.447764,293.447765,345791,21000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s033,11,30,248.712717,248.712716,403251,25000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s032,11,29,209.911162,209.911163,516075,21000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s044,11,29,213.937384,213.937383,220499,28000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s045,11,29,218.721813,218.721813,331094,25000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s039,11,29,192.267938,337.100815,520975,22000,false,false,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s038,11,28,312.593089,312.59309,307559,23000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s070,11,28,196.440411,196.440411,156242,23000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s071,11,29,200.886241,200.886241,440469,21000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s095,11,30,201.565403,201.565403,246052,23000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s094,11,30,162.430682,162.430682,210768,24000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s007,11,30,172.793232,172.793232,120881,22000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s006,11,29,230.812884,230.812884,214170,21000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s063,11,28,245.993956,245.993956,794882,24000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s062,11,29,230.213694,230.213694,465758,23000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s086,11,28,215.574132,215.574132,214714,23000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s087,11,28,212.020691,212.02069,191130,27000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s014,11,28,177.738428,177.738428,219822,23000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s015,11,29,188.184081,188.184081,258625,22000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s020,11,29,211.823206,211.823206,514601,24000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s021,11,29,253.286037,253.286037,493595,25000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s069,11,29,143.880251,143.920252,232612,28000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s068,11,28,213.280083,213.280083,183656,22000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s057,11,28,178.772227,178.772228,321461,23000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s056,11,28,227.234242,227.234241,186568,24000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s074,11,28,199.963279,199.96328,380637,21000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s075,11,28,218.195763,218.195762,235275,22000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s003,11,29,214.310177,214.310176,413003,28000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s002,11,28,249.623513,249.623513,98533,27000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s091,11,29,258.348139,258.348139,171486,24000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s090,11,30,218.088441,218.08844,237240,22000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s037,11,28,196.283485,196.283485,744717,27000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s036,11,29,168.545798,168.545799,617423,27000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s040,11,29,249.16122,249.161221,710933,26000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s041,11,29,270.113791,270.113791,611806,26000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s100,11,29,236.236712,236.236711,257276,28000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s009,11,30,255.871368,255.871367,162462,26000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s008,11,29,230.039484,230.039484,421861,22000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s073,11,28,203.158798,319.134157,349047,24000,false,false,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s072,11,28,240.553962,240.55396,676383,24000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s096,11,28,155.930182,155.970182,219350,23000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s097,11,28,162.497976,162.497975,259559,23000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s004,11,29,277.268399,277.268401,163776,22000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s005,11,29,153.594096,153.594095,112469,20000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s079,11,29,202.128701,202.128701,227327,23000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s078,11,30,163.407526,163.407526,231080,22000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s030,11,28,147.122311,147.12231,131823,22000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s031,11,28,232.088824,233.061329,255044,25000,false,false,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s047,11,29,232.643362,232.643363,259762,23000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s046,11,28,297.159543,297.159543,300807,25000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s064,11,29,180.646147,180.646147,260039,23000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s065,11,28,271.417439,271.417439,167185,24000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s013,11,28,246.34478,247.420717,151982,25000,false,false,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s012,11,28,192.09001,192.090009,198046,24000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s081,11,29,205.575832,205.575833,245469,24000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s080,11,28,293.642425,293.642425,449174,23000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s027,11,28,192.932122,192.932122,206397,25000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s026,11,29,240.532093,240.532093,180180,24000,true,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s019,11,30,266.264228,266.264228,451995,25000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s018,11,28,212.308426,212.308425,418821,23000,false,true,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s050,11,28,238.55325,364.898953,135788,33000,false,false,,,
xc7s25 t11 e026 r0.1 R0.5 d10.0 D50.0 s051,11,29,221.565316,221.565317,357071,24000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s034,11,24,185.984675,186.024674,221778,20000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s035,11,23,188.656926,188.656927,114662,20000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s043,11,24,200.844273,335.676296,372639,24000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s042,11,24,228.507722,228.507722,611672,23000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s098,11,25,170.503839,170.50384,492413,21000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s099,11,25,174.65633,174.65633,244096,20000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s077,11,24,187.50352,187.54352,395584,21000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s076,11,25,171.253889,257.608599,177096,27000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s001,11,24,222.701367,222.701367,586240,25000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s092,11,24,171.531467,171.531467,565792,22000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s093,11,25,192.027328,192.027328,94267,21000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s049,11,25,212.0191,212.0591,252309,22000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s048,11,23,237.650831,311.217885,675510,24000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s023,11,25,188.889899,188.889899,635736,33000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s022,11,25,269.985276,472.254071,273695,22000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s054,11,24,183.48129,183.481289,503412,23000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s055,11,25,218.781119,317.049609,586818,20000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s060,11,24,267.71218,267.712179,211252,25000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s061,11,25,212.109216,329.214773,257312,23000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s029,11,23,180.053061,180.272364,938370,23000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s028,11,24,196.281359,196.281358,159032,21000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s085,11,25,176.987826,177.027826,605556,23000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s084,11,24,187.036391,188.127692,283757,23000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s017,11,25,165.866464,165.866464,432557,19000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s016,11,24,162.051081,162.051081,402755,20000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s024,11,24,207.986625,207.986626,321799,24000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s025,11,24,180.012284,180.012284,378901,24000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s088,11,24,161.089979,177.083873,136554,27000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s089,11,25,200.902758,200.902758,479432,26000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s053,11,25,171.545427,171.545427,176096,21000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s052,11,24,168.626552,168.626553,714525,26000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s067,11,25,173.489499,173.489499,1119126,27000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s066,11,23,214.396637,214.396638,736246,27000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s059,11,26,151.098319,151.098319,213704,22000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s058,11,24,179.345373,179.345373,452765,24000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s010,11,24,203.312642,203.312642,587021,22000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s011,11,24,204.006104,204.006104,491614,28000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s082,11,24,155.707213,155.707213,152489,23000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s083,11,24,247.76912,255.756207,658883,23000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s033,11,25,235.182199,235.182198,181083,25000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s032,11,25,188.261152,188.261153,460658,20000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s044,11,24,213.937384,213.937383,889127,23000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s045,11,25,202.064036,202.064036,376019,20000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s039,11,24,192.267938,337.100815,309746,23000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s038,11,23,280.005729,297.007378,286767,24000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s070,11,24,170.636088,181.018865,99390,23000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s071,11,25,189.057347,200.886241,248143,23000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s095,11,25,169.914562,169.914562,242167,25000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s094,11,25,156.454357,156.454357,227237,26000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s007,11,26,162.583565,163.490705,478107,23000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s006,11,25,215.066675,215.066675,178001,23000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s063,11,24,204.289486,204.289486,352453,21000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s062,11,24,203.2676,203.2676,322895,22000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s086,11,23,215.574132,215.574132,571656,21000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s087,11,23,212.020691,212.02069,177804,24000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s014,11,24,177.738428,290.289234,458472,23000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s015,11,24,170.919966,180.219456,765538,23000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s020,11,25,193.311095,193.311095,182219,23000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s021,11,24,223.518357,223.518357,280030,22000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s069,11,25,113.859473,113.859474,88963,22000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s068,11,24,185.64086,185.64086,113323,20000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s057,11,23,156.81372,159.596292,373379,27000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s056,11,24,227.234242,227.234241,241343,22000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s074,11,24,179.577517,179.577518,264395,20000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s075,11,24,188.269241,188.269241,531977,20000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s003,11,24,201.663985,201.663985,151319,24000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s002,11,24,219.550981,219.550981,285325,23000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s091,11,25,225.217746,225.217746,432151,24000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s090,11,25,218.088441,218.08844,184451,22000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s037,11,24,169.705297,169.705297,557486,26000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s036,11,24,168.545798,168.545799,620978,24000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s040,11,25,221.680306,221.720306,1209224,22000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s041,11,24,244.654185,244.694185,300214,24000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s100,11,24,205.179808,205.179807,251824,25000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s009,11,25,236.513385,236.513384,211884,28000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s008,11,26,199.442292,199.442292,651562,18000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s073,11,23,203.158798,319.134157,328463,25000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s072,11,23,213.502406,213.502404,284478,19000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s096,11,24,128.373755,128.373755,380314,21000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s097,11,24,134.045565,138.134205,614960,21000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s004,11,24,246.096482,246.096483,329343,21000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s005,11,24,153.594096,153.594095,457081,22000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s079,11,25,185.891918,185.891918,144556,25000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s078,11,25,160.399301,163.407526,145329,24000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s030,11,23,121.899136,121.899136,183588,18000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s031,11,24,217.926748,218.939252,188925,21000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s047,11,25,210.987212,210.987213,187678,19000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s046,11,24,188.192006,188.192007,175786,23000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s064,11,25,157.420278,157.420278,168619,21000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s065,11,24,232.365665,232.365665,462621,22000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s013,11,25,221.226198,221.226196,377496,25000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s012,11,25,149.893172,149.893171,280669,23000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s081,11,24,205.575832,205.575833,561630,23000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s080,11,23,249.97938,249.97938,235140,25000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s027,11,23,187.110983,192.762552,473885,22000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s026,11,24,240.532093,240.532093,440817,24000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s019,11,25,266.264228,266.264228,418673,22000,false,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s018,11,24,177.753117,177.753116,936695,19000,true,true,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s050,11,23,207.924626,212.180026,368874,22000,false,false,,,
xc7s25 t11 e021 r0.1 R0.5 d10.0 D50.0 s051,11,24,213.925397,224.900108,247115,22000,false,false,,,
xc7s25 t11 e020 r0.1 R0.5 d10.0 D50.0 s034,11,23,185.984675,186.024674,267749,20000,false,true,,,
xc7s25 t11 e020 r0.1 R0.5 d10.0 D50.0 s035,11,22,188.656926,188.656927,137658,22000,false,true,,,
