NAME,T,E,MMIP,MDAMS,UMIP,UDAMS,S,M,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s057,8,11,72.010927,72.010928,30214,15000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s056,8,11,117.952593,117.952593,11713,13000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s074,8,11,110.08805,110.088051,14838,13000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s075,8,9,129.53672,129.53672,18624,16000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s003,8,11,108.21348,109.511357,47550,15000,false,false,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s002,8,11,120.990548,120.990548,43054,14000,false,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s091,8,11,119.003969,119.003969,24110,13000,false,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s090,8,10,106.036747,106.036747,10698,14000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s037,8,11,101.600694,101.600695,31237,14000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s036,8,12,105.104104,105.104104,9947,13000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s040,8,10,155.045844,155.085844,27795,13000,false,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s041,8,9,158.985542,158.985542,15378,14000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s100,8,12,99.082087,111.605422,37254,15000,false,false,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s009,8,11,102.010869,102.010869,41766,14000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s008,8,12,118.202,118.202,46349,14000,false,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s073,8,9,128.396853,128.396853,21620,14000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s072,8,11,122.822097,122.822097,24711,14000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s096,8,11,84.214784,84.254784,7765,15000,false,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s097,8,11,67.458481,67.45848,11813,14000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s004,8,9,170.731321,170.731322,18022,13000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s005,8,10,167.645576,167.645576,27138,14000,false,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s079,8,11,90.923555,90.923556,12989,14000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s078,8,12,83.563626,83.563627,9132,14000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s030,8,9,118.729874,118.729874,15230,13000,false,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s031,8,9,167.429997,167.429997,10181,14000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s047,8,10,120.653012,120.653013,21973,16000,false,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s046,8,11,129.523753,129.523753,28511,13000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s064,8,10,109.720858,109.720858,16961,15000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s065,8,9,140.085691,140.085691,15304,14000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s013,8,10,103.551099,103.551098,27489,14000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s012,8,11,107.779896,107.779896,18081,13000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s081,8,10,199.166138,199.166138,27300,14000,false,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s080,8,11,135.180829,135.180829,28466,14000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s027,8,10,116.407159,116.407159,10331,14000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s026,8,11,169.409819,169.409819,19315,13000,false,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s019,8,9,160.900027,160.900027,19999,15000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s018,8,11,91.81345,109.572854,20431,14000,false,false,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s050,8,11,110.79902,110.79902,12240,15000,true,true,,,,
xc7s25 t08 e006 r0.1 R0.5 d10.0 D50.0 s051,8,11,112.649351,112.649351,28099,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s034,8,12,87.999054,87.999053,17297,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s035,8,12,84.290042,84.290043,10574,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s043,8,11,100.543598,100.543599,3960,15000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s042,8,10,141.186088,141.186089,13815,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s098,8,10,123.921715,190.723563,9890,14000,false,false,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s099,8,11,119.952398,119.952398,19697,14000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s077,8,12,79.858345,79.858346,10532,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s076,8,11,98.069511,98.069511,14147,15000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s001,8,11,115.572822,115.572822,37745,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s092,8,10,119.563786,119.563786,18261,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s093,8,12,151.778861,218.793439,27254,14000,false,false,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s049,8,12,128.066501,128.066501,25304,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s048,8,10,128.448528,128.44853,14036,14000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s023,8,11,139.112188,139.112189,40812,14000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s022,8,10,141.426931,141.42693,15884,15000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s054,8,9,148.559439,148.559439,14211,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s055,8,11,125.188702,125.188703,11991,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s060,8,12,110.584799,110.584799,9529,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s061,8,13,108.044888,108.044888,18890,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s029,8,11,116.891085,116.891085,21895,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s028,8,11,141.788993,213.101134,17590,14000,false,false,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s085,8,11,112.90015,112.90015,16329,13000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s084,8,9,207.926392,207.926392,27536,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s017,8,11,115.273921,115.273922,31572,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s016,8,12,108.236827,123.677668,31219,15000,false,false,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s024,8,11,104.51802,104.518021,21134,15000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s025,8,9,151.482557,151.522557,14810,15000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s088,8,13,69.052804,85.046697,10334,16000,false,false,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s089,8,11,99.491985,99.491985,21195,15000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s053,8,11,117.617447,117.617448,15204,15000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s052,8,12,76.226912,76.226912,24112,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s067,8,11,104.696775,104.696775,19387,15000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s066,8,10,93.102062,93.102063,12660,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s059,8,12,99.993114,99.993113,7019,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s058,8,12,99.862371,99.862371,17976,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s010,8,11,116.666542,116.666543,9135,16000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s011,8,13,77.251133,77.251133,5626,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s082,8,11,105.932113,105.932112,13741,15000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s083,8,12,156.767847,156.767848,15754,13000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s033,8,11,152.936922,152.936921,11368,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s032,8,12,131.89705,131.897051,34676,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s044,8,11,94.505163,94.505162,14307,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s045,8,10,143.268598,143.268598,31483,14000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s039,8,12,108.62672,117.870569,33755,14000,false,false,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s038,8,12,146.605699,147.900951,15826,16000,false,false,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s070,8,10,133.181321,133.181321,19989,15000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s071,8,10,155.115359,155.115359,10020,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s095,8,12,100.341959,100.34196,23002,16000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s094,8,12,113.065378,113.065378,11374,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s007,8,11,105.890524,105.890525,36785,16000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s006,8,11,140.773793,140.773793,16200,14000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s063,8,10,150.611798,150.611798,41135,16000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s062,8,11,141.726744,141.726745,8529,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s086,8,10,129.358122,129.358122,21439,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s087,8,11,103.199377,103.199377,20734,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s014,8,11,117.977292,117.977292,17799,14000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s015,8,12,116.734254,116.734254,10355,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s020,8,12,104.941124,104.941125,26939,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s021,8,11,126.908179,181.784565,19320,17000,false,false,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s069,8,11,83.834338,83.834338,20971,15000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s068,8,11,97.25642,97.25642,24370,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s057,8,11,75.118632,75.118633,9975,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s056,8,11,121.383747,121.383747,15163,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s074,8,11,140.347481,140.347481,21080,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s075,8,10,129.53672,129.53672,18697,16000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s003,8,11,108.21348,109.511357,58035,16000,false,false,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s002,8,11,120.990548,120.990548,29686,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s091,8,11,138.084476,138.084476,15843,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s090,8,11,106.036747,106.036747,10822,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s037,8,12,106.881985,106.881985,26619,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s036,8,11,125.937912,125.937912,15052,14000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s040,8,11,155.045844,155.085844,31278,14000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s041,8,10,164.923914,164.923914,17976,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s100,8,12,99.122087,99.122086,12364,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s009,8,12,102.010869,102.010869,17023,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s008,8,12,118.202,118.202,25144,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s073,8,10,128.396853,128.396853,21727,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s072,8,11,129.505685,129.505685,30090,15000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s096,8,11,84.254784,84.254784,8391,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s097,8,12,67.458481,67.45848,9999,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s004,8,10,170.731321,170.731322,17754,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s005,8,11,167.645576,167.645576,19000,14000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s079,8,11,118.128067,118.128067,16251,14000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s078,8,12,107.170927,166.818181,25037,14000,false,false,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s030,8,9,118.729874,118.729874,19060,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s031,8,10,167.429997,167.429997,12156,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s047,8,9,165.011868,165.011869,44597,14000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s046,8,12,129.523753,129.523753,31301,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s064,8,11,109.720858,109.720858,18480,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s065,8,10,140.085691,140.085691,16409,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s013,8,10,139.954473,139.954472,9036,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s012,8,12,107.779896,107.779896,18682,13000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s081,8,11,199.166138,199.166138,26112,15000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s080,8,11,153.414304,154.746974,41733,15000,false,false,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s027,8,11,116.407159,116.407159,7058,14000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s026,8,12,169.409819,169.409819,22924,13000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s019,8,9,188.753716,188.793716,19948,15000,false,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s018,8,11,91.81345,91.81345,16979,15000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s050,8,11,110.79902,110.79902,11566,15000,true,true,,,,
xc7s25 t08 e007 r0.1 R0.5 d10.0 D50.0 s051,8,11,112.689351,112.689351,21363,14000,true,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s034,8,12,87.999054,87.999053,1467297,17000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s035,8,12,66.750566,66.750566,208742,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s043,8,12,79.786737,79.786738,585050,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s042,8,12,109.305935,109.305935,2510279,15000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s098,8,12,64.615675,64.615675,308010,15000,true,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s099,8,12,82.4046,82.4046,1652889,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s077,8,12,57.379197,70.602126,526681,15000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s076,8,12,71.929544,71.929544,409894,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s001,8,12,66.427324,66.427324,61876,14000,true,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s092,8,12,81.897767,81.897767,2248555,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s093,8,12,87.469707,87.469707,354372,15000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s049,8,12,118.854774,118.854774,1573164,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s048,8,12,74.044437,74.044438,337177,17000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s023,8,12,103.688435,103.688435,2664684,13000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s022,8,12,98.556168,98.556168,1070655,17000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s054,8,12,90.040465,90.040466,1644666,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s055,8,12,104.708952,104.708952,1884610,15000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s060,8,12,88.929712,103.715943,586706,14000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s061,8,12,108.044888,108.044888,2732012,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s029,8,12,81.851354,81.851354,2020586,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s028,8,12,75.925423,75.925422,447357,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s085,8,12,72.922183,72.922183,345973,13000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s084,8,12,90.228419,96.175282,515116,15000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s017,8,12,84.315022,84.315023,2097393,16000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s016,8,12,100.987466,100.987466,3833396,13000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s024,8,12,102.94975,102.949751,1137820,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s025,8,12,92.96506,92.96506,1374579,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s088,8,12,62.830716,62.830715,140134,14000,true,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s089,8,12,94.376927,94.376927,2261655,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s053,8,12,81.688952,81.688952,1277089,15000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s052,8,12,72.221305,72.221305,2702570,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s067,8,12,69.796324,69.796324,1331835,15000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s066,8,12,78.413656,78.413656,375794,13000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s059,8,12,84.86275,88.412396,1085002,14000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s058,8,12,76.95369,76.95369,280701,13000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s010,8,12,79.957908,81.0914,892069,15000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s011,8,12,70.935052,70.935052,153224,15000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s082,8,12,87.856479,89.366195,2091049,15000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s083,8,12,90.052321,90.052322,85673,15000,true,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s033,8,12,109.165441,109.165441,2242413,13000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s032,8,12,85.147031,85.147031,889680,13000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s044,8,12,94.505163,94.505162,1075700,13000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s045,8,12,91.168762,91.168762,1222782,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s039,8,12,95.53104,95.53104,1676762,16000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s038,8,12,101.141389,101.14139,1280905,15000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s070,8,12,100.449862,100.449861,1646329,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s071,8,12,113.187519,113.187519,1882587,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s095,8,12,72.16563,72.165631,359564,14000,true,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s094,8,12,81.313141,81.313141,1337331,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s007,8,12,85.644623,85.644624,1801576,15000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s006,8,12,82.829401,106.70436,159460,14000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s063,8,12,95.549355,95.549355,1412378,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s062,8,12,110.733187,110.733187,2080919,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s086,8,12,74.804098,85.292247,338432,14000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s087,8,12,69.906077,80.611017,1165079,14000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s014,8,12,85.05746,85.05746,2730668,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s015,8,12,99.955395,99.955395,1885013,16000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s020,8,12,94.650191,94.650191,1737831,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s021,8,12,86.914932,104.19235,899007,17000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s069,8,12,60.068761,60.068761,988591,13000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s068,8,12,80.453454,80.453454,662564,13000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s057,8,12,48.693145,58.925208,550273,16000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s056,8,12,79.646118,79.646118,403285,15000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s074,8,12,84.110178,85.818955,1060304,14000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s075,8,12,77.403504,95.540031,355087,14000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s003,8,12,95.527289,95.527289,198312,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s002,8,12,99.703919,103.093152,418895,14000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s091,8,12,88.49214,88.492139,1271708,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s090,8,12,105.498967,105.498966,2837007,15000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s037,8,12,75.796925,87.355582,872145,15000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s036,8,12,79.82674,79.826739,574766,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s040,8,12,74.440724,74.440724,220022,17000,true,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s041,8,12,91.961412,91.961412,1438862,16000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s100,8,12,68.025183,68.025182,233724,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s009,8,12,101.278864,101.278865,2386554,13000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s008,8,12,117.196938,117.196938,2146669,15000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s073,8,12,89.840546,92.631155,422039,14000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s072,8,12,109.218362,109.218362,2000024,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s096,8,12,56.578357,63.165252,831731,14000,false,false,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s097,8,12,67.458481,67.45848,2203460,14000,false,true,,,,
xc7s25 t08 e000 r0.1 R0.5 d10.0 D50.0 s004,8,12,122.925726,122.925726,254972,14000,false,true,,,,
