NAME	T	E	MMIP	Mheft-nf	UMIP	Uheft-nf	S	M
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s089"	8	17	172.806246	172.806247	11084	43000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s053"	8	17	160.173213	160.173214	27577	48000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s052"	8	17	129.360412	129.360413	11768	61000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s067"	8	17	143.767401	143.767402	25580	48000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s066"	8	17	146.738647	146.738649	37958	49000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s059"	8	17	162.595710	162.595710	28085	47000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s058"	8	17	164.534418	164.534417	35325	50000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s010"	8	17	170.523284	170.523284	4743	47000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s011"	8	17	181.926820	181.926820	20364	48000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s082"	8	17	154.962040	154.962040	26510	47000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s083"	8	17	247.301892	247.301892	13819	59000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s033"	8	17	209.183100	209.183099	5990	44000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s032"	8	17	174.706362	174.706363	30665	48000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s044"	8	17	177.286305	177.286304	18160	44000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s045"	8	17	159.926375	159.926375	27704	45000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s039"	8	17	178.241310	178.241310	19892	46000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s038"	8	17	213.652494	213.652495	27475	45000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s070"	8	17	194.551027	194.551027	9252	44000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s071"	8	17	199.531587	199.531587	17434	44000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s095"	8	17	162.248003	162.248004	26196	44000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s094"	8	17	166.675825	166.675824	18318	45000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s007"	8	17	153.963891	153.963892	14929	46000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s006"	8	17	193.865483	193.865483	22495	44000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s063"	8	17	189.044755	189.044755	13654	48000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s062"	8	17	199.764304	199.764304	17689	43000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s086"	8	17	172.072133	172.072133	25174	43000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s087"	8	17	156.871493	156.871493	23740	44000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s014"	8	17	147.838176	147.838176	36760	45000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s015"	8	17	187.146309	187.146310	15111	49000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s020"	8	17	171.365194	171.365195	14801	44000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s021"	8	17	201.292849	201.292849	23194	45000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s069"	8	17	116.573235	116.573235	14115	48000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s068"	8	17	154.291091	154.291091	17796	49000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s057"	8	17	98.560699	98.560699	22429	44000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s056"	8	17	205.772767	205.772766	22986	42000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s074"	8	17	179.407320	179.407320	20700	48000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s075"	8	17	185.729958	185.729958	32606	49000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s003"	8	17	173.032236	173.032235	33040	50000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s002"	8	17	187.216217	187.216218	22731	48000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s091"	8	17	183.606421	183.606421	21037	48000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s090"	8	17	184.096090	184.096090	9011	43000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s037"	8	17	170.434741	170.434741	30348	45000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s036"	8	17	173.456003	173.456003	18729	45000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s040"	8	17	196.085056	196.085057	21562	44000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s041"	8	17	190.343520	190.343520	22700	47000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s100"	8	17	169.348549	169.348548	36139	45000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s009"	8	17	183.666350	183.666350	12292	47000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s008"	8	17	200.659841	200.659841	17679	48000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s073"	8	17	202.689071	202.689071	35130	50000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s072"	8	17	202.712877	202.712877	21286	48000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s096"	8	17	121.991452	121.991451	10956	46000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s097"	8	17	132.369940	132.369939	27858	49000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s004"	8	17	236.664831	236.664832	16044	50000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s005"	8	17	180.365214	180.365214	18985	44000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s079"	8	17	168.755449	168.755449	26486	45000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s078"	8	17	144.304910	144.304911	15287	45000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s030"	8	17	159.243185	159.243185	20448	48000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s031"	8	17	245.584449	245.584450	31676	44000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s047"	8	17	165.011868	165.011869	21197	47000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s046"	8	17	232.739540	232.739540	22727	47000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s064"	8	17	171.757605	171.757605	16519	45000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s065"	8	17	195.105484	195.105484	23262	44000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s013"	8	17	198.296603	198.296601	16178	43000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s012"	8	17	141.163059	141.163058	28043	47000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s081"	8	17	211.900119	211.900119	15116	45000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s080"	8	17	231.313194	231.313194	24554	44000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s027"	8	17	170.987507	170.987508	15578	49000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s026"	8	17	223.690525	223.690525	24117	48000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s019"	8	17	220.428172	220.428171	12233	48000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s018"	8	17	148.955526	148.955525	31287	43000	false	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s050"	8	17	192.290749	192.290749	6753	43000	true	true
"xc7s25 t08 e015 r0.1 R0.5 d10.0 D50.0 s051"	8	17	188.017129	188.017130	24243	44000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s034"	8	15	119.108555	135.531388	12542	45000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s035"	8	15	93.605744	93.605744	9294	45000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s043"	8	15	146.824244	146.824245	9127	44000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s042"	8	14	179.231512	207.866315	31961	43000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s098"	8	14	149.046088	149.046089	10205	47000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s099"	8	15	141.946459	156.647660	20439	48000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s077"	8	14	120.733814	120.733815	19227	42000	false	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s076"	8	14	140.794404	140.794404	27138	43000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s001"	8	15	146.509497	146.509497	19061	49000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s092"	8	14	146.187921	146.187921	27782	47000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s093"	8	14	170.032493	208.335142	19418	46000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s049"	8	14	201.278218	239.760040	23270	44000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s048"	8	14	164.043780	164.043781	36238	47000	false	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s023"	8	15	181.524179	181.524179	25040	43000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s022"	8	14	186.678526	186.678524	27190	43000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s054"	8	14	148.559439	148.559439	24906	46000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s055"	8	14	197.581818	211.900437	26917	48000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s060"	8	14	194.327334	194.327333	13520	47000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s061"	8	15	161.038829	161.038829	15247	43000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s029"	8	15	128.464098	128.464098	9505	44000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s028"	8	14	205.704224	205.704223	24810	48000	false	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s085"	8	14	122.998685	143.879904	16497	42000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s084"	8	14	207.926392	207.926392	25793	43000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s017"	8	15	147.377126	164.927664	20909	47000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s016"	8	14	150.392503	184.273366	26836	44000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s024"	8	15	146.927540	187.135031	24653	47000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s025"	8	14	161.808092	161.808092	23845	48000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s088"	8	15	119.948131	119.948130	13569	45000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s089"	8	14	141.421940	141.421941	13139	48000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s053"	8	15	143.036762	160.173214	27231	48000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s052"	8	15	91.469768	110.507801	17819	45000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s067"	8	15	118.750572	129.817680	22259	43000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s066"	8	15	133.689099	133.689101	8562	48000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s059"	8	15	147.489059	162.595710	13827	49000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s058"	8	15	148.038641	148.038641	38037	47000	false	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s010"	8	14	157.878996	157.878997	4203	43000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s011"	8	14	154.114196	181.926820	14708	47000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s082"	8	14	122.181823	122.181823	8781	46000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s083"	8	15	204.920746	204.920746	13950	43000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s033"	8	15	188.018634	188.018633	14741	43000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s032"	8	14	161.551848	174.706363	17210	44000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s044"	8	15	134.219073	134.219072	13457	43000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s045"	8	14	159.926375	159.926375	19320	48000	false	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s039"	8	14	178.241310	178.241310	20085	44000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s038"	8	14	196.422776	213.652495	24259	44000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s070"	8	15	169.978032	169.978031	22123	47000	false	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s071"	8	14	199.531587	199.531587	19152	46000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s095"	8	15	129.360285	129.360286	22187	43000	false	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s094"	8	14	166.675825	166.675824	27301	47000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s007"	8	15	122.729250	153.963892	14817	48000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s006"	8	14	164.608753	164.608752	12585	43000	false	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s063"	8	14	189.044755	189.044755	16115	43000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s062"	8	15	172.818210	172.818210	26489	44000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s086"	8	14	141.914390	141.914390	18617	48000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s087"	8	14	156.871493	156.871493	30238	49000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s014"	8	14	137.355214	137.355213	12124	46000	false	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s015"	8	15	133.998369	133.998369	20205	48000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s020"	8	16	133.566207	133.566207	18328	43000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s021"	8	14	146.050531	201.252849	19723	49000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s069"	8	14	116.573235	116.573235	26589	45000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s068"	8	14	130.997192	154.291091	17837	47000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s057"	8	14	98.560699	98.560699	15239	48000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s056"	8	15	179.402283	205.772766	23012	49000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s074"	8	15	151.933356	151.933356	14300	43000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s075"	8	14	159.472181	185.729958	21224	48000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s003"	8	16	138.051547	138.051547	29177	48000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s002"	8	14	187.216217	187.216218	30295	45000	false	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s091"	8	14	183.606421	183.606421	22156	47000	false	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s090"	8	14	184.096090	184.096090	9348	46000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s037"	8	14	144.361935	170.434741	18169	47000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s036"	8	14	154.743523	154.743522	5137	43000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s040"	8	15	163.572672	163.572673	19839	49000	false	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s041"	8	15	164.923914	164.923914	17141	48000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s100"	8	15	129.721134	169.348548	10692	44000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s009"	8	15	165.989339	165.989339	21241	47000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s008"	8	15	128.242935	128.242934	20827	43000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s073"	8	14	170.553268	202.689071	19099	47000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s072"	8	15	156.557241	156.557241	8447	44000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s096"	8	15	89.410689	89.410688	15178	46000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s097"	8	15	113.761220	113.761219	17746	48000	false	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s004"	8	14	236.664831	236.664832	16809	44000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s005"	8	15	168.020766	168.020766	13683	48000	false	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s079"	8	15	118.128067	150.350685	14830	44000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s078"	8	14	144.304910	144.304911	17549	44000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s030"	8	14	139.259559	139.259559	13704	43000	false	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s031"	8	15	199.740244	245.584450	30337	46000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s047"	8	14	165.011868	165.011869	44665	44000	false	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s046"	8	16	158.485531	191.885762	14099	47000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s064"	8	14	171.757605	171.757605	17259	45000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s065"	8	15	156.259159	156.259159	19816	43000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s013"	8	14	198.296603	198.296601	20751	48000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s012"	8	14	128.211503	128.211502	21313	46000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s081"	8	14	199.206138	211.900119	14617	44000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s080"	8	15	172.163116	172.163116	18946	48000	false	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s027"	8	15	116.407159	170.987508	10247	42000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s026"	8	14	210.193938	210.193938	29528	44000	false	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s019"	8	14	188.793716	220.428171	13410	42000	false	false
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s018"	8	14	148.955526	148.955525	27243	45000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s050"	8	14	192.290749	192.290749	6595	45000	true	true
"xc7s25 t08 e012 r0.1 R0.5 d10.0 D50.0 s051"	8	15	130.595796	130.595796	11593	44000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s034"	8	12	100.019436	129.173108	24588	45000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s035"	8	12	93.605744	93.605744	10464	48000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s043"	8	12	100.543598	100.543599	3450	43000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s042"	8	11	141.186088	207.866315	12940	43000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s098"	8	11	146.193611	146.193612	15202	43000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s099"	8	12	119.952398	127.537697	19912	47000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s077"	8	12	98.503112	98.503113	11481	46000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s076"	8	11	100.546505	104.447272	9437	43000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s001"	8	11	146.509497	146.509497	44978	43000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s092"	8	11	119.563786	132.891051	29172	41000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s093"	8	12	151.778861	208.335142	31123	42000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s049"	8	12	128.066501	172.457301	14036	41000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s048"	8	11	128.448528	164.043781	16029	48000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s023"	8	12	167.257634	181.524179	39851	44000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s022"	8	11	141.426931	168.403994	12146	46000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s054"	8	10	148.559439	148.559439	13195	47000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s055"	8	12	125.188702	139.507321	11104	43000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s060"	8	12	149.544387	149.544386	17858	47000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s061"	8	13	144.832936	144.832936	18295	43000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s029"	8	12	116.891085	116.891085	21976	43000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s028"	8	12	141.788993	178.474886	10173	43000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s085"	8	11	112.900150	133.781368	13797	47000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s084"	8	10	207.926392	207.926392	30074	44000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s017"	8	11	118.066163	164.927664	26116	43000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s016"	8	13	108.236827	135.075320	31303	43000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s024"	8	11	131.006945	156.093441	22989	45000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s025"	8	10	161.808092	161.808092	23311	43000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s088"	8	13	88.035640	88.035640	17600	43000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s089"	8	12	99.491985	126.613272	8651	46000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s053"	8	12	117.617447	134.753899	14398	43000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s052"	8	12	89.458047	110.507801	32057	46000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s067"	8	12	104.696775	104.696775	18781	54000	false	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s066"	8	11	93.102062	132.090242	12339	47000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s059"	8	13	99.993114	115.099764	11817	47000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s058"	8	12	136.656805	147.998641	20966	41000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s010"	8	11	130.804338	143.408625	9129	47000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s011"	8	13	118.744037	118.744037	36881	47000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s082"	8	12	105.932113	105.932112	10752	47000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s083"	8	13	156.767847	156.767848	11861	48000	false	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s033"	8	11	188.018634	188.018633	21802	43000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s032"	8	12	161.551848	174.706363	30906	49000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s044"	8	11	108.255050	108.255049	10625	43000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s045"	8	10	143.268598	143.268598	16184	47000	false	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s039"	8	13	108.626720	124.986333	32319	47000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s038"	8	12	147.860950	180.877065	13854	43000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s070"	8	11	144.133709	144.133708	24013	46000	false	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s071"	8	11	166.098250	166.098250	15799	48000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s095"	8	12	100.341959	129.360286	14431	41000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s094"	8	12	113.065378	140.178558	9769	47000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s007"	8	12	113.891589	123.194116	43250	43000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s006"	8	11	140.773793	193.865483	16629	46000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s063"	8	11	150.611798	159.559689	39229	43000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s062"	8	12	141.726744	159.828015	12949	44000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s086"	8	11	129.358122	129.358122	25221	48000	true	true
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s087"	8	11	115.045062	156.871493	14509	44000	false	false
"xc7s25 t08 e008 r0.1 R0.5 d10.0 D50.0 s014"	8	11	117.977292	117.977292	14023	47000	true	true
