NAME,T,E,MMIP,MSLOT,UMIP,USLOT,S,M,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s042,13,50,374.670333,374.670332,3069212,40000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s098,13,50,306.19911,306.199111,8348624,40000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s099,13,50,339.880488,339.880487,3239985,48000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s077,13,50,208.992668,208.992668,2193485,41000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s076,13,51,261.202635,326.122834,2229794,38000,false,false,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s001,13,50,302.421138,302.421138,1711260,32000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s092,13,52,280.874206,280.874205,2464303,42000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s093,13,50,368.403543,368.403543,13321973,36000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s049,13,50,305.57311,305.573109,715479,36000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s048,13,50,333.153965,333.153966,3979121,47000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s023,13,51,284.137641,284.137641,3018347,40000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s022,13,50,344.858883,344.858882,3743553,43000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s054,13,50,246.69268,246.69268,2928734,39000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s055,13,50,320.481652,320.481652,2251313,42000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s060,13,50,313.919645,313.959644,2945677,36000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s061,13,50,303.811819,303.811819,1987917,33000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s029,13,51,237.622005,237.622006,3019255,42000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s028,13,50,307.629247,307.629247,2422097,42000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s085,13,51,240.967346,240.967346,1269823,43000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s084,13,51,275.590145,275.590146,2717328,40000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s017,13,50,329.492836,329.492836,5705531,53000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s016,13,50,288.735097,288.735097,2995970,42000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s024,13,50,314.747774,314.747777,3027480,47000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s025,13,51,231.260929,231.260929,1292623,39000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s088,13,51,242.36275,242.36275,1906738,34000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s089,13,50,369.824022,369.824024,2558500,48000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s053,13,50,305.231549,305.23155,3749112,46000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s052,13,51,264.795002,264.795003,1017100,39000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s067,13,50,308.930203,308.930203,2785752,51000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s066,13,50,261.13802,261.138022,1881439,48000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s059,13,50,250.632804,250.632803,4375882,43000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s058,13,50,225.81719,225.817189,3160332,45000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s010,13,50,304.568747,477.199666,2845993,39000,false,false,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s011,13,50,261.239623,261.239622,1222412,35000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s082,13,50,290.654355,290.654354,2471756,40000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s083,13,50,345.31328,345.313281,3310794,37000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s033,13,52,254.330632,269.309069,1046304,33000,false,false,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s032,13,50,362.51897,362.518971,3072798,46000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s044,13,50,295.455452,295.455451,3386384,38000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s045,13,50,264.305361,264.30536,1808520,33000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s039,13,50,237.874373,237.874373,1600218,33000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s038,13,50,393.527536,393.527537,3690062,39000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s070,13,50,261.608301,261.608301,3428445,39000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s071,13,50,289.101432,289.101432,2495360,36000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s095,13,50,263.837962,263.837962,2480824,36000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s094,13,50,286.408697,286.408696,2593693,40000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s007,13,50,251.27535,251.275351,4237892,38000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s006,13,50,293.921299,293.9213,2931455,34000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s063,13,50,348.748313,348.748313,2513581,41000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s062,13,50,341.796457,341.796458,1923268,40000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s086,13,50,338.258216,338.258216,3538466,38000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s087,13,50,261.742342,261.742342,1299020,42000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s014,13,50,294.096468,294.096468,1077835,37000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s015,13,51,249.870877,249.870877,1310199,35000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s020,13,50,288.168798,288.168798,1570448,38000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s021,13,50,267.385905,267.385904,1737144,33000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s069,13,50,192.902618,192.902618,3733301,42000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s068,13,51,258.981646,258.981646,2504336,41000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s057,13,50,228.764967,228.764968,3922162,46000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s056,13,51,311.764895,311.764894,5259045,39000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s074,13,50,242.752455,242.752456,1204764,37000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s075,13,50,291.616557,291.616557,2893580,42000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s003,13,50,324.980285,324.980285,3292146,55000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s002,13,50,326.196142,326.196142,6253174,43000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s091,13,50,312.96934,312.96934,11911312,36000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s090,13,51,309.925673,309.925672,3179676,43000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s037,13,52,249.588612,249.588612,4001235,42000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s036,13,51,278.704629,278.70463,2380444,46000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s040,13,51,303.373413,303.373413,3287999,41000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s041,13,51,320.290581,320.290581,4279030,42000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s100,13,51,270.936002,270.936001,4191866,37000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s009,13,51,313.321482,337.761116,4727516,41000,false,false,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s008,13,51,315.400362,315.400362,3796635,49000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s073,13,50,292.536629,292.53663,3334481,47000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s072,13,50,352.3445,352.344499,3882400,45000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s096,13,50,268.269024,268.269024,3561464,45000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s097,13,50,202.298544,202.298543,2653254,36000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s004,13,50,346.439086,346.439087,1216218,34000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s005,13,50,330.71063,330.710629,1972712,34000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s079,13,50,295.402335,295.402335,3893340,36000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s078,13,50,252.29186,252.291861,1699656,39000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s030,13,50,287.752815,287.752815,5210315,46000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s031,13,50,393.628408,393.628409,3396823,45000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s047,13,50,314.117464,314.117465,3009566,39000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s046,13,51,297.522402,297.522402,1912677,38000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s064,13,50,272.735651,272.735649,2891486,37000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s065,13,50,400.037111,400.03711,5673650,57000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s013,13,50,328.509305,328.509303,1392081,41000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s012,13,51,233.19945,233.19945,1766047,36000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s081,13,51,365.687398,365.687398,3191076,45000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s080,13,50,340.123189,340.123188,1725281,40000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s027,13,50,314.495408,314.495409,2519505,47000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s026,13,50,372.764423,372.764423,6480858,45000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s019,13,51,345.218502,345.218502,3094864,46000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s018,13,51,217.269902,217.269901,2540554,33000,true,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s050,13,51,323.153062,323.153062,5523144,40000,false,true,,,
xc7s25 t13 e048 r0.1 R0.5 d10.0 D50.0 s051,13,50,274.151533,274.151535,2205939,43000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s034,13,54,302.801428,302.801427,4339289,53000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s035,13,54,269.89484,269.894841,5208996,45000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s043,13,54,350.07404,350.074041,7746466,41000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s042,13,54,405.650177,405.650176,3180669,53000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s098,13,54,306.19911,306.199111,4283134,41000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s099,13,54,339.880488,339.880487,2109543,51000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s077,13,54,259.180092,259.180091,5242196,46000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s076,13,54,321.337872,321.337871,7549284,40000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s001,13,54,325.343688,325.343688,4198037,38000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s092,13,54,299.826368,299.826368,2540313,43000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s093,13,54,368.403543,368.403543,2136960,41000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s049,13,54,351.198064,351.198063,4137518,48000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s048,13,54,333.153965,333.153966,10997999,46000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s023,13,54,298.404186,298.404186,3831025,39000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s022,13,54,382.942787,382.942787,9098663,47000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s054,13,54,286.03273,286.03273,7513997,47000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s055,13,54,334.76027,334.76027,3245724,43000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s060,13,54,329.205786,329.205785,6533885,43000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s061,13,54,357.373399,357.373399,8376630,65000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s029,13,55,237.622005,237.622006,4892377,45000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s028,13,54,323.742613,323.742612,4209712,46000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s085,13,54,251.065882,251.065882,3004623,39000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s084,13,55,324.303957,324.303957,3467829,43000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s017,13,54,329.492836,329.492836,9275491,52000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s016,13,54,315.449932,315.449932,5746835,54000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s024,13,54,314.747774,314.747777,5115692,47000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s025,13,54,252.763852,252.763852,2396617,47000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s088,13,54,284.847412,284.847412,1730020,41000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s089,13,54,369.824022,369.824024,3238165,52000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s053,13,54,305.231549,305.23155,9301345,49000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s052,13,54,314.354253,314.354254,6244601,53000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s067,13,54,308.930203,308.930203,4460210,46000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s066,13,54,282.732084,282.732087,6130242,46000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s059,13,54,273.684361,273.684361,6950758,45000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s058,13,54,225.81719,225.817189,5152648,46000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s010,13,54,343.234201,343.234202,4618761,43000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s011,13,54,285.785793,285.785793,2365273,38000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s082,13,54,290.654355,290.654354,2827970,43000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s083,13,54,375.622517,375.622518,2211690,43000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s033,13,56,309.519827,309.519826,4030102,46000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s032,13,54,362.51897,362.518971,8102512,49000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s044,13,54,322.697008,322.697007,5459982,43000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s045,13,54,280.963138,280.963137,2053857,34000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s039,13,54,252.733359,252.733359,3468120,39000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s038,13,54,393.527536,393.527537,5540633,47000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s070,13,54,279.226084,279.226084,4619545,46000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s071,13,54,301.541624,301.541624,4442635,49000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s095,13,54,290.51395,290.513951,2014386,39000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s094,13,54,301.087226,301.087225,4363673,47000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s007,13,54,282.469991,282.469992,5593541,60000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s006,13,54,293.921299,293.9213,2418634,41000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s063,13,54,348.748313,348.748313,3545082,48000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s062,13,54,341.796457,341.796458,2904763,43000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s086,13,54,338.258216,338.258216,2780471,41000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s087,13,54,308.128665,308.128664,4629665,59000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s014,13,54,304.57943,304.579431,2356133,48000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s015,13,55,274.144689,274.144689,3637072,40000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s020,13,54,312.923469,312.923469,4661113,45000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s021,13,54,321.522784,321.522783,4400010,47000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s069,13,54,206.713155,206.713155,4112212,52000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s068,13,55,275.273966,275.273965,7218982,45000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s057,13,54,228.764967,228.764968,6884575,36000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s056,13,54,336.845818,336.845817,5778482,47000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s074,13,54,284.597761,284.597761,2626720,39000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s075,13,54,321.552018,321.552018,4226123,47000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s003,13,54,324.980285,324.980285,6289556,56000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s002,13,54,326.196142,326.196142,8060395,48000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s091,13,54,312.96934,312.96934,1784709,38000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s090,13,54,345.618355,345.618355,4239478,49000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s037,13,55,280.942709,280.942708,6539818,49000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s036,13,54,299.538437,299.538438,11769629,56000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s040,13,54,320.342608,320.342609,5436900,46000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s041,13,55,320.290581,320.290581,6193330,46000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s100,13,54,306.412645,306.412643,6189416,45000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s009,13,55,313.321482,337.761116,3308081,45000,false,false,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s008,13,55,315.400362,315.400362,4596391,50000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s073,13,54,292.536629,292.53663,3561767,47000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s072,13,54,352.3445,352.344499,4612983,53000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s096,13,54,288.387268,288.387268,4726716,45000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s097,13,54,202.298544,202.298543,1470514,40000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s004,13,54,369.057244,369.057245,2051458,39000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s005,13,54,330.71063,330.710629,2651954,39000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s079,13,54,327.624953,327.624953,4837682,54000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s078,13,54,280.325175,280.325175,2369998,43000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s030,13,54,308.2425,308.2425,7193787,57000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s031,13,54,393.628408,393.628409,5203714,58000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s047,13,54,314.117464,314.117465,4878622,49000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s046,13,54,326.466606,326.466606,3233223,50000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s064,13,54,285.013866,285.013865,5473067,58000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s065,13,54,400.037111,400.03711,9241443,61000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s013,13,54,328.509305,328.509303,2236835,52000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s012,13,54,234.238923,234.238922,4318321,48000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s081,13,55,365.687398,365.687398,3772352,57000,true,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s080,13,54,381.039792,381.039791,1582490,46000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s027,13,54,314.495408,314.495409,5583671,46000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s026,13,54,372.764423,372.764423,6702107,49000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s019,13,54,377.941941,377.941941,5314208,58000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s018,13,55,274.411977,274.411976,5305436,43000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s050,13,55,323.153062,323.153062,4293714,42000,false,true,,,
xc7s25 t13 e052 r0.1 R0.5 d10.0 D50.0 s051,13,54,274.151533,274.151535,3189241,57000,true,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s034,13,57,302.801428,302.801427,4083435,63000,false,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s035,13,57,269.89484,269.894841,4154477,51000,true,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s043,13,57,350.07404,350.074041,2773838,47000,true,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s042,13,57,405.650177,405.650176,2496973,53000,true,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s098,13,57,306.19911,306.199111,4708870,45000,false,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s099,13,57,339.880488,339.880487,3425587,54000,true,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s077,13,57,259.180092,259.180091,7078854,60000,false,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s076,13,57,321.337872,321.337871,8691081,49000,false,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s001,13,57,361.324389,361.324389,2229392,48000,false,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s092,13,57,323.606599,323.606599,3874718,48000,true,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s093,13,57,368.403543,368.403543,2921268,47000,true,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s049,13,57,351.198064,351.198063,3394494,57000,false,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s048,13,57,333.153965,333.153966,8008492,50000,false,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s023,13,57,338.007459,338.007458,6198836,59000,false,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s022,13,57,382.942787,382.942787,4309301,47000,false,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s054,13,57,286.03273,286.03273,6328267,50000,true,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s055,13,57,351.174216,351.174215,5490682,47000,false,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s060,13,57,329.205786,329.205785,4366242,51000,true,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s061,13,57,357.373399,357.373399,5012691,56000,false,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s029,13,57,257.583123,257.583124,3827880,58000,false,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s028,13,57,323.742613,323.742612,3765380,46000,true,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s085,13,57,266.253109,266.253109,2378983,48000,false,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s084,13,57,353.134627,353.134627,6272165,46000,true,true,,,
xc7s25 t13 e055 r0.1 R0.5 d10.0 D50.0 s017,13,57,329.492836,329.492836,4844193,52000,false,true,,,
