NAME	T	E	MMIP	Mheft-nf	UMIP	Uheft-nf	S	M
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s089"	7	9	109.185596	122.678532	5114	46000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s053"	7	9	118.810193	118.810194	7857	47000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s052"	7	9	91.429768	91.429768	5068	43000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s067"	7	10	80.967507	121.419312	6095	46000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s066"	7	10	90.264673	90.264674	7537	46000	false	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s059"	7	9	124.437501	128.792762	10889	42000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s058"	7	9	97.678869	97.678869	6524	44000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s010"	7	10	90.068431	101.619227	5971	46000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s011"	7	9	106.305210	106.305210	5319	42000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s082"	7	8	136.846406	136.846406	6292	47000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s083"	7	9	168.839756	168.839757	5445	43000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s033"	7	8	150.137115	150.137114	9158	43000	false	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s032"	7	9	117.373393	117.373394	7450	47000	false	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s044"	7	10	103.216298	120.469185	6450	46000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s045"	7	10	91.168762	107.786539	7875	45000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s039"	7	10	108.586720	108.586720	5748	42000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s038"	7	9	149.703215	149.703216	7346	47000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s070"	7	9	124.350840	124.350840	6124	47000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s071"	7	10	125.363687	158.797024	8999	46000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s095"	7	9	113.810903	124.706222	8173	41000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s094"	7	9	106.579539	107.600976	7235	46000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s007"	7	10	85.604623	85.604624	5305	46000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s006"	7	10	103.623283	103.623283	4924	45000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s063"	7	10	96.409441	147.017430	5260	42000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s062"	7	10	110.204830	110.204830	7689	46000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s086"	7	9	115.630472	115.630472	3683	46000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s087"	7	9	81.791762	102.133987	5240	43000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s014"	7	9	103.660942	103.660942	2979	43000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s015"	7	8	162.872497	162.872498	9725	42000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s020"	7	9	113.162302	113.162302	8511	41000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s021"	7	9	135.502443	135.502443	4830	46000	false	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s069"	7	10	60.068761	76.319002	4901	43000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s068"	7	9	97.256420	133.934139	8353	42000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s057"	7	10	61.713998	61.935597	6461	44000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s056"	7	9	121.343747	132.693776	8169	42000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s074"	7	10	84.110178	116.038385	6442	43000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s075"	7	9	116.764849	138.261915	4179	47000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s003"	7	9	125.405356	125.405356	4777	43000	false	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s002"	7	8	105.952271	143.548717	6279	47000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s091"	7	10	79.875766	79.875766	3864	45000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s090"	7	9	115.766064	158.670505	6140	42000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s037"	7	10	123.681933	132.914791	8468	46000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s036"	7	10	94.870084	140.981257	6350	46000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s040"	7	8	156.659518	156.659519	6190	45000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s041"	7	10	98.462108	117.176661	6163	46000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s100"	7	9	125.310453	125.310452	6475	42000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s009"	7	9	127.315923	127.315923	7882	42000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s008"	7	8	154.974500	154.974500	5484	47000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s073"	7	10	121.976349	134.747570	8432	46000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s072"	7	9	139.768445	155.373998	10706	42000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s096"	7	9	91.658942	109.317364	5298	44000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s097"	7	10	70.541503	70.541502	4809	42000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s004"	7	10	170.691321	170.691322	6481	47000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s005"	7	10	107.548518	107.548518	5715	44000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s079"	7	8	120.296047	136.492831	2954	41000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s078"	7	8	81.609432	91.708692	5248	43000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s030"	7	9	89.510434	89.510434	14023	46000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s031"	7	8	164.319745	196.629993	7522	42000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s047"	7	8	122.700452	151.607914	6600	52000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s046"	7	9	151.640843	185.081074	5136	46000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s064"	7	9	120.023192	120.023192	4487	43000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s065"	7	9	100.747327	139.799101	6451	48000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s013"	7	10	142.765623	142.765622	8398	42000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s012"	7	9	89.902939	89.902939	3268	44000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s081"	7	10	105.034008	150.385508	7716	43000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s080"	7	10	129.379320	129.379320	4376	42000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s027"	7	9	111.854256	138.676943	8480	42000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s026"	7	9	161.596701	175.053289	11196	42000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s019"	7	8	160.860027	192.534482	6631	41000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s018"	7	10	102.091381	102.091380	5328	42000	true	true
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s050"	7	9	110.949288	145.756861	4116	47000	false	false
"xc7s25 t07 e006 r0.1 R0.5 d10.0 D50.0 s051"	7	8	170.269693	170.269693	13882	44000	false	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s034"	7	10	92.613342	92.613342	1907	47000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s035"	7	11	78.000999	87.276701	7627	48000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s043"	7	10	106.901026	134.084569	5090	42000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s042"	7	9	142.641572	176.846471	6477	46000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s098"	7	10	83.563651	116.056205	5075	46000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s099"	7	9	141.133923	141.133922	11668	48000	false	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s077"	7	10	81.979483	81.979483	5243	47000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s076"	7	9	106.884266	106.884266	3038	47000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s001"	7	9	115.612822	122.769456	19384	46000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s092"	7	10	87.991635	119.523786	5118	42000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s093"	7	9	190.081510	190.081510	7943	47000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s049"	7	10	157.336597	157.336597	6854	48000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s048"	7	9	115.744382	115.744383	5729	43000	false	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s023"	7	9	153.324276	153.324276	7719	47000	false	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s022"	7	10	135.679047	135.679046	7680	42000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s054"	7	10	109.179388	109.179389	7592	48000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s055"	7	10	142.207386	142.207387	5026	45000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s060"	7	10	118.426518	118.426518	2843	45000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s061"	7	10	135.422497	164.203493	3927	46000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s029"	7	10	105.266977	105.266977	5006	44000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s028"	7	10	134.863573	134.863572	7151	48000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s085"	7	10	66.664575	66.664576	2842	46000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s084"	7	9	171.943682	194.637674	3465	47000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s017"	7	10	118.634212	136.184750	8693	48000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s016"	7	10	123.554011	134.991663	5465	43000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s024"	7	9	146.887540	146.887541	10406	43000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s025"	7	11	104.150107	104.150107	7249	42000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s088"	7	10	83.680853	95.287290	4433	46000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s089"	7	10	112.268296	140.569902	4677	46000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s053"	7	10	118.810193	118.810194	6487	43000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s052"	7	10	91.429768	110.507801	4080	46000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s067"	7	11	80.967507	107.469590	6202	43000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s066"	7	10	90.264673	133.689101	6780	47000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s059"	7	10	124.437501	128.792762	10758	42000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s058"	7	9	108.658914	108.658913	5499	48000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s010"	7	10	128.733886	128.733886	6207	48000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s011"	7	10	106.305210	106.305210	2768	47000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s082"	7	9	136.846406	136.846406	6293	43000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s083"	7	9	199.148993	199.148994	5187	44000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s033"	7	9	150.137115	150.137114	9742	42000	false	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s032"	7	10	117.373393	117.373394	7607	44000	false	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s044"	7	10	115.109725	163.536417	3845	46000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s045"	7	10	107.786539	107.786539	5827	42000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s039"	7	10	108.586720	108.586720	3997	44000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s038"	7	10	149.703215	149.703216	7466	43000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s070"	7	10	124.350840	124.350840	6148	43000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s071"	7	10	125.363687	135.802591	5364	45000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s095"	7	9	124.706221	124.706222	3794	41000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s094"	7	10	106.579539	107.600976	7282	43000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s007"	7	11	85.604623	85.604624	5228	42000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s006"	7	11	103.623283	103.623283	4076	43000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s063"	7	10	96.409441	163.467378	4342	42000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s062"	7	10	123.195025	154.148583	5578	43000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s086"	7	10	128.186740	128.186740	4213	48000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s087"	7	9	101.972945	102.133987	5622	45000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s014"	7	10	103.660942	103.660942	5743	46000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s015"	7	9	162.872497	162.872498	9781	45000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s020"	7	10	113.162302	113.162302	5281	47000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s021"	7	10	135.502443	135.502443	4857	48000	false	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s069"	7	10	76.319002	76.319002	8181	42000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s068"	7	10	97.256420	133.934139	4413	47000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s057"	7	11	61.935597	61.935597	2222	43000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s056"	7	9	133.239119	179.362282	6266	45000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s074"	7	11	114.369609	114.369609	6012	45000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s075"	7	10	116.764849	138.261915	4225	43000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s003"	7	9	142.414460	160.386044	6174	45000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s002"	7	9	105.952271	143.548717	6316	42000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s091"	7	11	91.095012	91.095012	4992	44000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s090"	7	10	141.729429	158.670505	11211	42000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s037"	7	10	132.954791	149.754739	8688	47000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s036"	7	10	140.981257	140.981257	7485	42000	false	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s040"	7	9	156.659518	156.659519	6210	43000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s041"	7	10	123.881714	142.596267	7711	47000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s100"	7	9	156.367357	156.367356	4059	43000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s009"	7	10	127.315923	127.315923	7159	42000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s008"	7	9	154.974500	154.974500	5465	47000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s073"	7	10	143.586882	156.358103	12724	49000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s072"	7	10	139.768445	155.373998	7952	42000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s096"	7	9	109.317365	109.317364	6133	46000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s097"	7	10	70.581503	86.027200	5337	41000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s004"	7	9	205.452913	205.452914	7943	45000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s005"	7	11	107.548518	107.548518	5730	47000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s079"	7	9	120.296047	136.492831	3606	46000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s078"	7	9	81.609432	91.708692	3794	47000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s030"	7	10	106.110674	106.616733	7838	47000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s031"	7	9	164.359745	196.629993	6434	44000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s047"	7	9	122.700452	151.607914	7881	44000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s046"	7	9	151.640843	185.081074	5232	42000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s064"	7	10	120.023192	120.023192	4520	42000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s065"	7	10	100.747327	100.747327	6470	41000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s013"	7	10	142.765623	142.765622	10437	46000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s012"	7	9	110.294546	110.294545	8781	46000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s081"	7	10	150.385508	150.385508	10965	46000	false	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s080"	7	11	129.379320	129.379320	5719	46000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s027"	7	10	119.726715	119.726715	7680	42000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s026"	7	10	161.596701	175.053289	11334	47000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s019"	7	9	160.860027	192.534482	6684	44000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s018"	7	10	114.571131	114.571130	7658	47000	true	true
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s050"	7	10	110.949288	145.756861	4133	47000	false	false
"xc7s25 t07 e007 r0.1 R0.5 d10.0 D50.0 s051"	7	9	170.269693	170.269693	13962	41000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s034"	7	10	80.844797	87.999053	42551	45000	false	false
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s035"	7	10	62.905368	62.905368	17190	41000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s043"	7	10	75.949804	75.949804	21907	41000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s042"	7	10	106.960893	106.960893	90272	43000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s098"	7	10	53.937687	53.937687	54161	45000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s099"	7	10	82.404600	82.404600	249751	45000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s077"	7	10	43.059915	43.059916	66112	42000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s076"	7	10	55.339006	55.339006	122411	46000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s001"	7	10	63.628716	63.628716	15190	42000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s092"	7	10	60.808925	60.808925	78150	43000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s093"	7	10	87.469707	87.469707	78500	42000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s049"	7	10	89.544678	115.470590	62770	46000	false	false
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s048"	7	10	61.300291	61.300291	19817	46000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s023"	7	10	99.454458	99.454459	104420	41000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s022"	7	10	71.902575	71.902574	19042	42000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s054"	7	10	66.567380	66.567381	94926	45000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s055"	7	10	82.837881	82.837882	119511	48000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s060"	7	10	88.929712	103.715943	207645	45000	false	false
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s061"	7	10	94.963659	101.197355	148643	42000	false	false
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s029"	7	10	71.844847	71.844847	53559	54000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s028"	7	10	70.436852	70.436852	14031	42000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s085"	7	10	54.651281	54.651281	68690	46000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s084"	7	10	82.846564	82.846564	105940	46000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s017"	7	10	63.932244	63.932244	19976	42000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s016"	7	10	74.192630	74.192631	26498	41000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s024"	7	10	88.557425	89.231186	28745	43000	false	false
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s025"	7	10	79.521275	79.521275	80232	42000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s088"	7	10	61.464871	61.464871	140641	41000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s089"	7	10	82.064309	82.064309	267164	46000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s053"	7	10	62.735257	62.735258	71610	41000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s052"	7	10	66.785250	66.785250	436523	42000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s067"	7	10	55.806602	55.806602	61845	43000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s066"	7	10	75.616266	75.616267	164657	47000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s059"	7	10	69.716099	69.716099	39235	44000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s058"	7	10	76.953690	76.953690	70487	47000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s010"	7	10	68.407113	68.407113	22946	44000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s011"	7	10	67.668598	67.668598	17991	44000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s082"	7	10	73.076484	73.076484	105880	45000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s083"	7	10	85.809234	85.809234	55030	43000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s033"	7	10	103.145933	103.145932	72571	43000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s032"	7	10	79.223099	79.223100	84660	43000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s044"	7	10	94.505163	94.505162	75273	41000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s045"	7	10	71.077316	71.077316	18088	42000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s039"	7	10	83.974749	83.974749	29410	43000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s038"	7	10	98.418903	101.141390	62567	46000	false	false
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s070"	7	10	68.296843	68.296843	44897	47000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s071"	7	10	93.874751	93.874751	409093	42000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s095"	7	10	51.904859	51.904860	62479	45000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s094"	7	10	59.310941	59.310941	83024	42000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s007"	7	10	68.725897	78.762132	60547	42000	false	false
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s006"	7	10	69.553851	69.553850	9647	42000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s063"	7	10	79.919493	95.549355	151826	42000	false	false
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s062"	7	10	89.111117	89.111117	410059	41000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s086"	7	10	72.695978	72.695979	79299	46000	true	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s087"	7	10	62.248655	62.248656	76207	46000	false	true
"xc7s25 t07 e000 r0.1 R0.5 d10.0 D50.0 s014"	7	10	70.781110	70.781110	33864	47000	false	true
