NAME,T,E,MMIP,MDAMS,UMIP,UDAMS,S,M,,,
xc7s25 t14 e043 r0.1 R0.5 d10.0 D50.0 s019,14,45,331.892901,331.892902,24901198,37000,true,true,,,
xc7s25 t14 e043 r0.1 R0.5 d10.0 D50.0 s018,14,45,269.026509,285.602663,34684430,35000,false,false,,,
xc7s25 t14 e043 r0.1 R0.5 d10.0 D50.0 s050,14,46,251.381194,387.126547,6587746,32000,false,false,,,
xc7s25 t14 e043 r0.1 R0.5 d10.0 D50.0 s051,14,46,275.930117,275.930119,33049510,45000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s034,14,32,181.66636,181.66636,15942479,41000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s035,14,33,165.606707,165.606708,43355166,42000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s043,14,33,214.459968,215.211082,261502383,37000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s042,14,32,309.989511,309.98951,81418434,44000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s098,14,33,210.901273,211.190367,41616183,39000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s099,14,33,222.83066,222.83066,18160793,32000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s077,14,30,206.141718,206.141718,25116102,29000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s076,14,33,192.707882,202.938009,86274971,29000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s001,14,33,257.186475,257.226474,23109829,35000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s092,14,32,238.047876,238.047876,9086018,35000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s093,14,32,330.182719,330.222719,33615309,37000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s049,14,32,312.638153,312.638152,6403997,41000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s048,14,33,214.051071,214.051072,11735995,46000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s023,14,35,224.808884,256.340427,665107920,34000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s022,14,34,226.559348,226.559348,16213739,31000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s054,14,33,215.53669,215.53669,281938062,38000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s055,14,34,202.147514,202.147514,20974745,35000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s060,14,33,194.098369,287.558655,6719556,44000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s061,14,35,202.276322,224.000436,1841305585,38000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s029,14,32,189.384713,193.997632,129633270,36000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s028,14,32,204.003984,204.003984,83888359,41000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s085,14,32,176.722946,176.722945,21425481,37000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s084,14,32,213.759769,214.851069,3301168,33000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s017,14,33,202.029671,295.350119,257223425,39000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s016,14,32,254.854234,254.854234,168432318,34000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s024,14,33,222.705808,222.86539,1496624832,48000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s025,14,34,208.769239,208.769239,29658974,42000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s088,14,32,201.115763,201.115762,4813305,33000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s089,14,34,245.517253,409.010197,52097571,39000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s053,14,33,187.038399,189.347376,16690092,39000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s052,14,32,207.482728,215.766156,10456646,47000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s067,14,33,199.923982,199.923982,63146393,34000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s066,14,34,171.469821,190.083747,666641295,41000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s059,14,33,185.518185,185.558185,9911400,37000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s058,14,32,155.425291,155.42529,318190513,44000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s010,14,33,256.15762,256.23762,11728812,31000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s011,14,33,205.283591,205.283591,35751084,34000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s082,14,33,213.868026,213.868026,22948546,27000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s083,14,33,241.797917,241.797918,2611078079,33000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s033,14,33,239.925273,242.676166,48376780,45000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s032,14,33,270.057011,270.057011,11878352,42000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s044,14,32,239.194727,239.194727,316159431,38000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s045,14,33,250.506746,250.506746,72501641,43000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s039,14,31,243.306795,243.306794,9609385,34000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s038,14,34,269.053279,269.05328,11238126,35000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s070,14,33,233.381154,233.381153,23183585,34000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s071,14,32,256.68833,256.72833,50852144,30000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s095,14,32,206.930542,206.930542,13094001,35000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s094,14,31,233.991499,235.749156,12325766,50000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s007,14,34,154.511672,154.511672,15690284,40000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s006,14,33,210.757054,237.206696,19802331,36000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s063,14,32,244.235935,244.235935,489835797,40000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s062,14,32,219.369404,219.369404,15218356,40000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s086,14,33,237.589102,401.46932,63321643,41000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s087,14,32,229.65563,301.212036,16044253,35000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s014,14,32,247.958358,247.958358,5268341,35000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s015,14,34,209.869224,225.59469,962945040,32000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s020,14,33,287.08384,287.08384,351774494,37000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s021,14,32,220.795381,230.253165,176720023,41000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s069,14,33,151.222982,157.631556,432339036,31000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s068,14,33,180.780134,180.780134,79525796,35000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s057,14,31,171.756842,171.854158,66671698,39000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s056,14,32,267.581194,267.621193,27150635,39000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s074,14,32,243.67631,284.899226,49150780,37000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s075,14,34,190.837235,191.12332,45917004,36000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s003,14,32,244.632776,244.632776,7418661,34000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s002,14,32,271.258234,271.298234,25223094,31000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s091,14,32,288.022441,288.02244,11561257,37000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s090,14,33,197.898822,197.898821,33878871,34000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s037,14,35,166.125298,166.125298,227541868,33000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s036,14,32,207.732641,207.732642,38864469,52000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s040,14,31,212.123823,212.123824,47251541,44000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s041,14,31,246.101323,246.101323,19063155,35000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s100,14,32,238.427462,238.467461,11536641,37000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s009,14,33,199.53112,202.375509,13106778,35000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s008,14,33,203.307918,203.347918,12082497,32000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s073,14,33,160.465316,162.063302,14801718,31000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s072,14,33,234.879665,234.879664,259948730,34000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s096,14,33,164.719113,169.340399,51648059,29000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s097,14,35,142.517061,157.076677,43170814,38000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s004,14,32,266.256794,266.256795,16437670,34000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s005,14,33,234.435897,234.435897,193295545,37000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s079,14,30,318.170095,318.170095,45834572,36000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s078,14,33,189.285003,189.285003,44876399,32000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s030,14,33,192.629798,212.434302,31749531,35000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s031,14,32,265.753658,265.753658,19438248,38000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s047,14,32,215.588687,223.859304,1014908732,45000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s046,14,33,268.502932,276.205597,80633569,41000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s064,14,33,215.584264,259.484099,220485113,40000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s065,14,33,261.991284,262.074652,46597420,40000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s013,14,33,222.187285,222.187283,12935930,34000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s012,14,31,210.270091,331.641368,15097751,34000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s081,14,33,248.194673,294.972559,11916358,31000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s080,14,32,331.382928,331.382927,30763967,31000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s027,14,31,253.908184,302.558204,49454739,42000,false,false,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s026,14,32,222.831442,222.831442,15687245,47000,true,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s019,14,32,316.004693,316.004693,155474651,31000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s018,14,33,185.067149,185.067148,22203757,31000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s050,14,35,188.500455,188.500455,161809887,37000,false,true,,,
xc7s25 t14 e028 r0.1 R0.5 d10.0 D50.0 s051,14,32,220.048951,301.812383,16565005,48000,false,false,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s001,14,24,203.142194,203.142194,27251957,35000,false,true,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s022,14,25,199.450587,199.450587,27460677,31000,true,true,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s017,14,24,170.050474,204.438496,3658957671,35000,false,false,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s016,14,23,201.812802,204.390525,26625590,32000,false,false,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s010,14,26,184.170267,188.839803,10185039,34000,false,false,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s011,14,25,157.761422,164.45588,19329543,40000,false,false,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s007,14,26,154.511672,154.511672,150726147,35000,false,true,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s006,14,25,150.031005,160.691874,3747454,35000,false,false,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s014,14,24,215.794725,215.834725,30486018,31000,false,true,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s015,14,26,187.038215,196.78452,2330039329,32000,false,false,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s020,14,23,272.922495,272.922495,361523946,30000,false,true,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s021,14,25,172.991247,176.993021,349127692,47000,false,false,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s003,14,25,207.080036,288.937486,424335572,36000,false,false,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s002,14,27,181.007523,286.757141,78622454,36000,false,false,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s009,14,23,173.660563,177.88798,224831831,42000,false,false,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s008,14,25,184.596529,260.422988,3859231249,37000,false,false,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s004,14,25,219.473821,224.144033,2800739600,35000,false,false,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s005,14,25,201.213623,204.322671,1763433442,36000,false,false,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s013,14,24,171.941358,188.157324,668976454,36000,false,false,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s012,14,22,188.130908,202.08797,20288711,32000,false,false,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s019,14,24,243.707012,261.349135,3124393866,34000,false,false,,,
xc7s25 t14 e017 r0.1 R0.5 d10.0 D50.0 s018,14,24,151.448517,152.692061,251639268,33000,false,false,,,
xc7s25 t14 e010 r0.1 R0.5 d10.0 D50.0 s001,14,21,167.532821,167.532821,54217976,33000,true,true,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s001,14,26,205.202368,228.982409,4187905,33000,false,false,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s022,14,26,226.559348,234.280803,949904375,36000,false,false,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s017,14,26,170.050474,204.438496,3369914273,33000,false,false,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s016,14,25,204.390525,204.390525,14662632,32000,false,true,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s010,14,27,217.532166,217.572166,28541916,34000,false,true,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s011,14,26,177.739251,180.689061,3199586,39000,false,false,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s007,14,27,154.511672,154.511672,557157458,34000,false,true,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s006,14,26,163.306556,169.236739,12238269,39000,false,false,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s014,14,25,215.794725,215.834725,17309511,34000,false,true,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s015,14,27,187.038215,216.115766,2545503516,35000,false,false,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s020,14,25,272.922495,272.922495,547512060,35000,false,true,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s021,14,26,172.991247,172.991247,288378497,52000,true,true,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s003,14,25,211.141604,332.796397,24205913,40000,false,false,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s002,14,29,181.007523,286.757141,72181767,38000,false,false,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s009,14,25,173.660563,177.88798,66575719,42000,false,false,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s008,14,27,184.596529,309.122141,746270626,43000,false,false,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s004,14,25,235.084876,263.871899,34175847,34000,false,false,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s005,14,26,201.213623,204.697861,57422861,39000,false,false,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s013,14,25,171.941358,171.941357,22175704,38000,true,true,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s012,14,24,188.130908,202.08797,5959432,35000,false,false,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s019,14,25,249.668581,253.505948,4067476329,39000,false,false,,,
xc7s25 t14 e019 r0.1 R0.5 d10.0 D50.0 s018,14,25,153.893068,153.893067,90142089,39000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s034,14,30,181.66636,181.66636,6144582,38000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s035,14,32,150.663559,150.66356,4509083,37000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s043,14,32,199.058921,199.810035,1375681048,34000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s042,14,30,309.989511,309.98951,9603481,41000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s098,14,32,199.327435,199.327435,15075498,37000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s099,14,31,222.83066,222.83066,49987310,32000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s077,14,28,206.141718,206.141718,8159295,28000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s076,14,31,192.707882,202.938009,148952433,30000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s001,14,31,240.932596,240.932596,8905818,32000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s092,14,30,204.379046,204.379046,8417231,34000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s093,14,31,298.619051,298.659051,33041659,37000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s049,14,30,312.638153,312.638152,8975791,40000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s048,14,32,197.239885,197.239886,126879012,45000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s023,14,33,224.808884,256.340427,1012231830,37000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s022,14,32,226.559348,226.559348,55684449,31000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s054,14,31,215.53669,215.53669,162661567,37000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s055,14,32,202.147514,202.147514,12926518,29000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s060,14,31,194.098369,287.558655,2504993,36000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s061,14,33,199.787491,224.000436,4047881576,36000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s029,14,31,189.384713,193.997632,448516364,38000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s028,14,31,201.048864,204.003984,28201938,41000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s085,14,32,168.00265,168.00265,25531755,39000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s084,14,30,213.759769,214.851069,3626016,37000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s017,14,32,202.029671,295.350119,228055581,40000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s016,14,30,254.854234,254.854234,94133132,35000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s024,14,31,222.705808,222.86539,744192418,48000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s025,14,33,203.049385,205.23925,24626723,40000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s088,14,30,201.115763,201.115762,2798766,33000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s089,14,33,245.517253,409.010197,25651221,39000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s053,14,31,187.038399,189.347376,6908075,32000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s052,14,31,207.482728,210.10468,5321917,35000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s067,14,32,199.725674,215.341221,106747386,34000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s066,14,33,170.303646,190.083747,300005608,38000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s059,14,31,185.518185,185.558185,12303089,30000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s058,14,31,142.376,142.375998,75513658,36000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s010,14,31,256.15762,256.23762,34690503,30000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s011,14,31,205.283591,205.283591,51706571,31000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s082,14,33,213.868026,213.868026,7718779,38000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s083,14,32,213.74263,219.596967,33389980,43000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s033,14,31,215.708408,224.349262,19692548,50000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s032,14,31,270.057011,270.057011,181134990,43000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s044,14,30,239.194727,239.194727,215923001,40000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s045,14,31,247.073077,247.073077,52265493,40000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s039,14,30,213.0844,218.694823,12063490,35000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s038,14,32,269.053279,269.05328,4220935,34000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s070,14,31,233.381154,233.381153,22460469,35000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s071,14,30,256.68833,256.72833,18325353,32000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s095,14,30,196.035224,196.035224,12154601,40000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s094,14,29,233.991499,235.749156,7285446,45000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s007,14,33,154.511672,154.511672,223884946,36000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s006,14,31,210.757054,237.206696,127261126,38000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s063,14,31,234.012441,356.330474,185769806,41000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s062,14,31,219.369404,219.369404,6464327,31000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s086,14,31,237.589102,401.46932,37501132,35000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s087,14,30,173.461505,173.461505,3164259,30000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s014,14,30,215.834725,215.834725,41339774,33000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s015,14,32,189.774822,210.330506,595383931,36000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s020,14,31,273.209495,273.249495,148498241,36000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s021,14,30,213.798667,230.253165,145836537,44000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s069,14,31,151.222982,157.631556,201214664,33000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s068,14,32,180.780134,180.780134,26129015,31000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s057,14,29,171.756842,171.854158,82530046,32000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s056,14,31,267.581194,409.273104,16208400,28000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s074,14,30,227.072839,232.821359,17143797,34000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s075,14,33,187.445636,196.786657,628305064,34000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s003,14,31,224.010566,224.010565,14327683,36000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s002,14,32,243.091586,243.131586,7858397,32000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s091,14,30,288.022441,288.02244,35252831,32000,false,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s090,14,31,197.898822,197.898821,34286248,32000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s037,14,33,166.125298,166.125298,114591503,35000,true,true,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s036,14,31,206.479334,239.793014,14735693,51000,false,false,,,
xc7s25 t14 e026 r0.1 R0.5 d10.0 D50.0 s040,14,30,198.565526,198.565526,4059780,40000,true,true,,,
