NAME	T	E	MMIP	MDAMS	UMIP	UDAMS	S	M
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s053"	15	69	247.231582	247.231582	38559507	56000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s052"	15	69	333.312242	333.312243	56831722	78000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s067"	15	69	346.139819	346.139820	132158996	90000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s066"	15	69	305.802753	305.802755	33841438	71000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s059"	15	69	343.530944	343.530944	209805262	103000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s058"	15	69	253.455824	253.455823	42590731	75000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s010"	15	70	359.983230	359.983230	67321983	81000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s011"	15	69	319.752272	319.752271	71526443	77000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s082"	15	70	296.284744	296.284743	39478825	60000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s083"	15	69	468.296032	468.296032	62551928	97000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s033"	15	69	359.663226	359.663226	100790932	67000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s032"	15	69	394.436289	394.436290	63759002	103000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s044"	15	69	345.927529	345.927529	53305466	68000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s045"	15	70	355.578540	355.578539	11080637	77000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s039"	15	70	310.783479	310.783478	127175130	71000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s038"	15	69	420.626389	420.626391	55028035	75000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s070"	15	70	321.452311	321.452310	29933524	67000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s071"	15	69	372.259573	372.259573	83754731	80000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s095"	15	69	342.293098	342.293098	100808506	86000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s094"	15	69	346.896621	346.896621	70079160	81000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s007"	15	70	298.954798	298.954799	77548200	74000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s006"	15	69	344.666216	370.359096	153539986	86000	false	false
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s063"	15	69	372.629437	372.629438	49013558	73000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s062"	15	70	336.670667	336.670667	17556825	67000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s086"	15	70	395.066914	395.066914	165712284	100000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s087"	15	69	339.549604	339.549604	103771487	77000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s014"	15	69	392.969592	392.969591	201643906	102000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s015"	15	69	356.253488	356.253489	64231491	91000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s020"	15	69	380.762464	380.762464	97886342	105000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s021"	15	69	375.933214	375.933213	206845214	87000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s069"	15	69	234.468974	314.045875	46163775	70000	false	false
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s068"	15	70	289.763769	289.763768	104714255	99000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s057"	15	69	258.265777	258.265778	48627239	54000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s056"	15	70	333.492254	460.325653	24673227	48000	false	false
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s074"	15	69	342.675444	342.675443	84219777	101000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s075"	15	69	347.422697	347.422696	118604800	97000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s003"	15	69	399.461738	473.903189	113476877	105000	false	false
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s002"	15	69	364.974363	437.769431	66371727	82000	false	false
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s091"	15	69	371.891899	371.891899	87454470	61000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s090"	15	69	344.119545	344.119545	49487666	81000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s037"	15	70	330.455838	330.455837	56652251	105000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s036"	15	69	351.232142	402.885848	37746357	107000	false	false
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s040"	15	70	322.753114	322.753114	48957575	70000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s041"	15	70	365.830055	365.830055	41139722	97000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s100"	15	69	304.217479	304.257478	97667049	68000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s009"	15	69	362.348493	362.348492	140312139	105000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s008"	15	70	400.782212	400.782212	87632112	89000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s073"	15	69	313.431320	355.896545	71122416	91000	false	false
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s072"	15	69	422.818745	422.818744	206365657	106000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s096"	15	69	327.820329	327.820328	85668986	100000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s097"	15	69	250.283996	250.283994	49342694	65000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s004"	15	69	450.498134	450.498135	85520564	100000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s005"	15	69	310.215270	310.215269	43010299	46000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s079"	15	69	376.944691	376.944691	95498551	79000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s078"	15	69	313.951764	313.951765	21159840	79000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s030"	15	69	318.718223	318.718223	140958307	85000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s031"	15	69	468.800778	468.800779	67962865	100000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s047"	15	69	345.316173	345.316174	40098682	72000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s046"	15	70	374.494800	374.494799	103329555	96000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s064"	15	70	316.640233	638.022421	78361093	70000	false	false
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s065"	15	70	401.972596	401.972595	51214107	66000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s013"	15	69	390.953012	390.993010	92027207	83000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s012"	15	71	297.705532	297.705531	70035076	70000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s081"	15	69	442.013051	442.013051	231485007	109000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s080"	15	70	481.460967	481.460966	50130137	94000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s027"	15	70	330.019887	330.019888	87323738	69000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s026"	15	70	331.775260	331.775260	342787053	64000	true	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s019"	15	69	443.187180	443.187180	373887136	85000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s018"	15	69	285.001507	285.001505	59951542	62000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s050"	15	69	326.752689	326.752689	137910429	55000	false	true
"xc7s25 t15 e067 r0.1 R0.5 d10.0 D50.0 s051"	15	69	311.515605	312.382792	60729226	87000	false	false
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s034"	15	62	324.349472	324.349471	14080117	66000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s035"	15	62	328.300032	386.665225	37937410	87000	false	false
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s043"	15	64	293.007885	293.007886	12505628	53000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s042"	15	62	399.277070	399.277069	322755399	73000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s098"	15	62	304.898049	304.898050	9928015	51000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s099"	15	62	325.784617	325.784617	10350577	55000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s077"	15	64	224.974542	224.974541	10645400	59000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s076"	15	64	274.041584	419.710141	14645037	56000	false	false
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s001"	15	63	319.759680	496.785024	34775228	58000	false	false
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s092"	15	63	322.757136	322.757136	21190891	60000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s093"	15	63	317.459689	317.459689	25473482	43000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s049"	15	62	298.783969	298.783968	11207688	45000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s048"	15	62	321.525413	321.525414	27434965	79000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s023"	15	63	337.211891	337.211889	13276509	50000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s022"	15	62	387.613530	387.613529	316956234	63000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s054"	15	63	331.270364	626.421400	18781807	85000	false	false
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s055"	15	62	367.568008	367.568008	116021409	52000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s060"	15	62	313.744794	313.744794	17994894	48000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s061"	15	64	289.582099	289.582100	14042213	53000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s029"	15	62	306.121580	306.161580	14940157	58000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s028"	15	63	326.375710	326.375710	102946195	56000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s085"	15	63	232.057971	240.893351	38575476	56000	false	false
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s084"	15	62	329.336136	329.376136	16071261	50000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s017"	15	62	342.612144	342.612144	7440303	68000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s016"	15	63	276.426352	276.426352	104991701	50000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s024"	15	62	372.258111	372.258113	35985299	98000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s025"	15	62	281.466155	281.466155	11980788	49000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s088"	15	62	302.477950	302.477950	3064149	57000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s089"	15	62	347.359391	347.359392	23966493	50000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s053"	15	63	224.861641	224.861641	9070966	46000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s052"	15	62	308.667724	308.667725	14051916	55000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s067"	15	63	332.150098	332.190098	28242726	63000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s066"	15	62	282.501047	282.501048	48707712	52000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s059"	15	62	343.530944	343.530944	32946288	87000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s058"	15	62	253.455824	253.455823	453058861	58000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s010"	15	63	322.351953	360.722300	11160342	66000	false	false
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s011"	15	62	302.763634	302.803633	15208835	61000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s082"	15	63	296.284744	296.284743	15625136	51000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s083"	15	62	457.834691	457.874692	15385539	65000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s033"	15	63	333.499606	333.499606	58200911	54000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s032"	15	62	351.237514	351.237514	53546424	68000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s044"	15	62	328.674642	328.674642	64103192	51000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s045"	15	63	334.289927	334.289927	12505856	56000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s039"	15	64	282.907575	282.907574	7704858	49000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s038"	15	63	387.850960	387.850961	32945070	66000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s070"	15	63	311.169865	311.169864	30616677	60000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s071"	15	62	372.259573	372.259573	31036354	67000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s095"	15	63	299.364546	299.364546	8405268	57000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s094"	15	62	315.424195	315.424195	7485810	59000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s007"	15	63	285.063748	285.063749	28791631	61000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s006"	15	63	328.920007	354.612887	22549710	69000	false	false
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s063"	15	62	285.287040	285.287040	5729614	51000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s062"	15	63	336.670667	336.670667	8001513	55000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s086"	15	63	395.066914	395.066914	68146099	85000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s087"	15	62	320.022183	320.022183	88163795	59000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s014"	15	62	362.590295	431.562534	60781942	68000	false	false
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s015"	15	62	319.061950	319.061951	8473592	51000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s020"	15	62	364.233128	364.233128	45309071	95000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s021"	15	62	375.933214	375.933213	53085903	86000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s069"	15	63	218.606257	218.646257	39001896	50000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s068"	15	63	266.307223	266.307222	8595125	64000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s057"	15	62	244.918458	244.918459	12706603	44000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s056"	15	63	322.339650	322.339649	7469566	46000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s074"	15	62	260.849915	260.849914	34097031	53000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s075"	15	62	287.168231	287.168230	20424471	62000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s003"	15	62	333.188185	333.188185	20617508	60000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s002"	15	63	339.553629	386.927963	16411992	68000	false	false
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s091"	15	62	315.599995	315.599996	18096631	45000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s090"	15	62	332.385049	332.385049	57744995	71000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s037"	15	63	330.455838	330.455837	23748050	98000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s036"	15	62	257.453602	309.107307	7844924	52000	false	false
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s040"	15	63	322.753114	322.753114	19054633	62000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s041"	15	63	318.122802	318.122802	13881541	71000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s100"	15	62	293.975423	293.975422	19180862	57000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s009"	15	62	342.990510	342.990509	12240375	78000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s008"	15	64	341.535235	341.535235	380517700	60000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s073"	15	62	313.431320	355.896545	17699609	83000	false	false
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s072"	15	63	353.323910	353.323909	38633979	69000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s096"	15	64	319.025181	319.025180	164584332	73000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s097"	15	62	232.433668	232.433666	17279565	52000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s004"	15	63	388.152110	438.421083	27258175	60000	false	false
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s005"	15	62	310.215270	310.215269	8568729	43000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s079"	15	65	291.933590	291.933590	39178786	49000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s078"	15	63	276.857781	336.465035	13349667	60000	false	false
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s030"	15	62	302.048115	332.973523	11794020	65000	false	false
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s031"	15	63	417.476632	417.516632	32181743	63000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s047"	15	62	321.508044	321.508045	10559972	51000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s046"	15	64	359.146450	359.146449	45140118	66000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s064"	15	63	316.640233	638.022421	28178029	60000	false	false
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s065"	15	63	401.767147	401.767146	59916291	59000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s013"	15	63	339.058270	468.625471	19833599	56000	false	false
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s012"	15	64	297.705532	297.705531	33182251	68000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s081"	15	62	396.254762	396.254762	2174227228	74000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s080"	15	63	448.658392	448.658392	11207918	70000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s027"	15	63	329.979887	329.979888	22201475	60000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s026"	15	63	314.973692	314.973692	102009157	52000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s019"	15	62	443.147180	443.147180	77970440	74000	true	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s018"	15	62	250.486197	258.155561	10533969	45000	false	false
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s050"	15	63	311.714531	311.714531	20730832	49000	false	true
"xc7s25 t15 e060 r0.1 R0.5 d10.0 D50.0 s051"	15	63	282.426764	283.293952	13039284	68000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s034"	15	37	201.565169	201.565169	67784547	48000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s035"	15	35	199.785612	199.785613	23426875	54000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s043"	15	39	228.196630	373.351832	45754099	66000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s042"	15	37	255.198811	258.135158	68400048	57000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s098"	15	36	248.579128	362.204901	6968385	34000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s099"	15	37	249.170486	249.170486	14213437	39000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s077"	15	38	176.990303	176.990302	1146989109	39000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s076"	15	38	202.567902	205.044896	31218784	36000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s001"	15	37	252.315864	252.315863	15759457	42000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s092"	15	38	205.189067	205.189067	7007627	39000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s093"	15	36	267.118326	274.807121	7816959	44000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s049"	15	36	247.283401	247.283400	30735958	56000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s048"	15	38	206.633748	206.633748	73615052	54000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s023"	15	36	233.130345	247.646210	17422435	46000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s022"	15	35	267.945971	267.945971	23636609	49000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s054"	15	36	234.469028	423.921294	9777692	41000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s055"	15	35	239.504870	260.162154	27453538	46000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s060"	15	36	209.722299	209.722298	63587685	46000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s061"	15	37	236.581236	236.581237	2983309344	40000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s029"	15	37	219.580716	219.580716	26364943	45000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s028"	15	37	295.021618	295.021617	209213532	49000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s085"	15	38	171.634254	177.550246	1942329942	48000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s084"	15	35	237.302748	249.982174	23139838	43000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s017"	15	37	226.599966	226.599965	24742350	42000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s016"	15	37	193.049127	194.076097	26224712	41000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s024"	15	37	239.247981	239.287982	169587771	59000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s025"	15	35	209.204290	209.204290	11507438	41000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s088"	15	37	213.435765	229.429658	4441099	39000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s089"	15	36	283.066320	287.664494	1227617010	41000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s053"	15	37	165.739116	228.307601	39775099	39000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s052"	15	39	214.186526	214.186527	2201905614	42000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s067"	15	38	216.671785	216.815862	799409107	37000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s066"	15	36	213.228133	213.228134	316671689	54000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s059"	15	37	175.554389	258.361296	6969956	34000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s058"	15	37	175.477715	184.674625	1009399498	35000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s010"	15	36	259.949307	259.949307	29036861	40000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s011"	15	35	274.073083	274.113081	15428344	44000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s082"	15	36	221.696765	222.672688	185576469	38000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s083"	15	37	387.527729	387.567729	10639972	41000	false	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s033"	15	35	272.019323	279.389461	89534522	57000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s032"	15	36	246.664425	247.661243	42851685	49000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s044"	15	34	270.445908	270.445908	57825096	41000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s045"	15	37	250.071714	254.255790	275805124	44000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s039"	15	38	195.831442	195.831442	19853635	46000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s038"	15	36	294.934331	294.934332	16984128	45000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s070"	15	37	182.186850	182.186850	39388858	32000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s071"	15	36	265.992585	265.992585	2735202585	40000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s095"	15	36	227.559948	246.823955	185552880	38000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s094"	15	36	255.909228	255.909228	20190565	40000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s007"	15	37	242.469860	383.878299	34743198	43000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s006"	15	36	266.568524	329.233628	15279523	52000	false	false
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s063"	15	36	211.477827	211.477827	14422162	35000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s062"	15	38	263.472390	263.472390	231306125	38000	true	true
"xc7s25 t15 e032 r0.1 R0.5 d10.0 D50.0 s086"	15	36	248.731952	248.731952	78593099	55000	false	true
