NAME,T,E,MMIP,MSLOT,UMIP,USLOT,S,M,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s032,6,7,59.944534,59.944534,22182,12000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s044,6,6,94.465163,94.465162,19461,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s045,6,6,69.830206,69.830206,18034,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s039,6,7,66.390657,66.390657,8551,10000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s038,6,7,83.871672,83.871672,26115,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s070,6,6,99.777844,99.777844,24155,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s071,6,7,64.962272,64.962273,16153,12000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s095,6,6,83.060948,93.956267,24102,10000,false,false,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s094,6,7,59.926856,59.926855,18450,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s007,6,6,44.007118,44.007119,29270,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s006,6,6,87.201122,87.877074,14663,11000,false,false,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s063,6,7,79.059407,79.059407,26335,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s062,6,6,114.172294,114.172294,21504,13000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s086,6,7,72.695978,72.695979,13338,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s087,6,7,55.918252,55.918251,19912,10000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s014,6,7,60.258147,60.258147,11962,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s015,6,7,92.420442,92.420442,21194,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s020,6,7,71.452903,71.452903,25557,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s021,6,7,80.220124,80.220124,19037,10000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s069,6,7,48.612618,48.612618,19401,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s068,6,7,60.051618,60.051618,21323,11000,false,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s057,6,7,48.588278,48.588278,26821,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s056,6,6,79.646118,79.646118,11496,10000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s074,6,6,114.369609,114.369609,34533,12000,false,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s075,6,7,56.510383,56.510384,21956,10000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s003,6,6,96.785167,96.785166,20792,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s002,6,7,77.283047,77.283047,21101,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s091,6,7,62.010701,62.010701,11782,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s090,6,7,83.597065,83.597065,30994,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s037,6,6,87.315581,87.315582,21242,12000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s036,6,7,76.117603,76.117603,19425,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s040,6,7,73.691966,73.691966,5477,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s041,6,6,73.258725,75.355915,20808,13000,false,false,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s100,6,7,74.837993,74.837992,19156,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s009,6,6,127.965377,127.965377,12281,11000,false,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s008,6,6,87.604809,87.604808,31700,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s073,6,7,60.455352,60.455352,21408,12000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s072,6,7,95.730542,95.730541,13854,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s096,6,7,43.943859,43.943859,26571,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s097,6,6,57.091398,57.091398,32004,11000,false,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s004,6,7,91.939718,91.939719,34287,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s005,6,7,74.362225,74.362225,16531,12000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s079,6,6,65.988425,65.988425,16414,12000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s078,6,6,47.512994,47.512995,22817,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s030,6,7,45.792859,45.792859,7951,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s031,6,6,81.31347,81.31347,14684,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s047,6,6,109.652843,109.652844,22653,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s046,6,6,97.684195,97.684195,17682,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s064,6,6,68.934098,68.934098,15276,12000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s065,6,6,78.034469,78.03447,15242,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s013,6,7,76.573406,76.573405,22593,11000,false,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s012,6,7,57.559249,57.559249,27016,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s081,6,6,87.183828,87.183828,18268,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s080,6,7,88.462717,88.462717,14862,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s027,6,7,73.561918,73.561918,19092,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s026,6,6,98.475876,98.475876,21898,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s019,6,6,90.703149,90.70315,13327,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s018,6,6,82.299718,82.299718,17717,11000,true,true,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s050,6,6,96.222283,131.029855,23201,11000,false,false,,,,
xc7s25 t06 e002 r0.1 R0.5 d10.0 D50.0 s051,6,6,98.241424,98.241425,14970,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s034,6,6,115.740911,115.740911,2076,10000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s035,6,6,87.2767,87.276701,0,11000,false,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s043,6,7,60.580379,60.58038,1550,10000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s042,6,7,78.246091,78.246091,3267,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s098,6,7,71.156821,71.156821,4695,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s099,6,7,82.4046,82.4046,4229,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s077,6,6,57.604334,57.604334,2624,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s076,6,7,74.366538,74.366538,1544,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s001,6,7,79.882594,79.882594,11528,11000,false,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s092,6,5,106.186916,106.186916,2258,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s093,6,6,102.611803,102.611803,969,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s049,6,6,118.814774,118.814774,1100,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s048,6,7,61.300291,61.300291,2557,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s023,6,7,103.648435,103.688435,2099,12000,false,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s022,6,7,71.902575,71.902574,2470,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s054,6,7,41.762982,41.762982,2648,10000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s055,6,7,93.0904,93.0904,1888,10000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s060,6,6,107.99589,107.99589,2282,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s061,6,7,94.963659,94.963659,2195,10000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s029,6,6,75.001968,75.041967,1912,12000,false,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s028,6,6,98.177679,98.177679,2457,11000,false,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s085,6,6,64.749817,64.749817,1709,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s084,6,6,111.831111,111.83111,3375,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s017,6,7,63.932244,63.932244,1448,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s016,6,7,74.315965,74.315965,1292,10000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s024,6,6,72.857349,72.85735,3093,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s025,6,7,78.139072,78.139072,1433,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s088,6,7,80.616614,80.616614,3219,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s089,6,7,67.21564,67.21564,2558,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s053,6,7,82.881698,82.881698,2163,11000,false,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s052,6,6,64.958951,64.958951,1533,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s067,6,6,69.8604,69.8604,2398,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s066,6,5,90.224673,90.224674,2259,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s059,6,6,104.348374,104.348374,1791,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s058,6,7,71.86448,71.86448,2284,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s010,6,7,79.957908,79.957908,3641,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s011,6,7,77.211133,77.211133,994,10000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s082,6,6,74.406271,74.406271,2573,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s083,6,7,85.809234,85.809234,2125,10000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s033,6,6,115.015403,115.015402,3813,10000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s032,6,6,79.183099,79.1831,2266,10000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s044,6,6,94.465163,94.465162,2641,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s045,6,6,69.830206,69.830206,2408,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s039,6,7,66.390657,66.390657,1431,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s038,6,7,83.871672,83.871672,2784,10000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s070,6,6,99.777844,99.777844,2639,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s071,6,7,75.945163,75.945164,3178,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s095,6,6,83.060948,93.956267,5103,11000,false,false,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s094,6,7,59.926856,59.926855,3033,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s007,6,6,57.898168,57.898169,2297,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s006,6,6,117.133805,117.133805,2738,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s063,6,7,79.059407,79.059407,2717,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s062,6,7,114.172294,114.172294,2692,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s086,6,7,83.580385,83.580385,2708,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s087,6,7,67.763936,67.763936,4081,12000,false,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s014,6,7,74.016085,93.394006,2815,11000,false,false,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s015,6,7,117.852211,117.892212,3542,12000,false,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s020,6,7,93.835425,93.875425,2873,11000,false,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s021,6,7,108.005629,108.045629,2666,11000,false,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s069,6,7,54.014965,54.014964,2901,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s068,6,7,64.77679,64.77679,4284,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s057,6,7,58.787892,58.787892,1456,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s056,6,6,117.952593,117.952593,2597,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s074,6,6,114.369609,114.369609,1675,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s075,6,6,78.007448,78.007449,1815,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s003,6,6,108.69165,108.691649,4272,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s002,6,7,77.283047,77.283047,3325,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s091,6,7,79.875766,79.875766,2270,11000,false,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s090,6,7,100.53814,100.53814,2378,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s037,6,6,92.636872,92.636872,2315,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s036,6,7,76.117603,76.117603,1071,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s040,6,7,73.691966,73.691966,1054,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s041,6,6,85.778683,85.778683,2330,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s100,6,7,98.62423,98.62423,3990,10000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s009,6,6,127.965377,127.965377,1491,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s008,6,5,160.021715,160.021715,3074,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s073,6,7,92.591155,92.591155,3571,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s072,6,6,122.822097,122.822097,3354,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s096,6,7,43.943859,43.943859,8118,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s097,6,6,57.091398,57.091398,2507,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s004,6,7,127.187871,127.187871,3817,13000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s005,6,6,74.362225,74.362225,3822,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s079,6,7,65.988425,65.988425,1622,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s078,6,7,47.512994,47.512995,2746,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s030,6,7,63.445218,63.485217,2226,12000,false,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s031,6,7,81.31347,81.31347,2122,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s047,6,6,109.652843,109.652844,2387,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s046,6,5,144.187296,144.187296,2049,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s064,6,7,68.934098,68.934098,2854,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s065,6,6,99.406695,99.406695,2486,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s013,6,7,88.059731,88.059731,3086,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s012,6,7,57.559249,57.559249,1513,10000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s081,6,6,89.351694,89.351695,2343,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s080,6,6,106.696192,106.696192,2544,10000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s027,6,7,73.561918,73.561918,2142,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s026,6,6,98.475876,98.475876,2852,12000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s019,6,7,90.703149,90.70315,1413,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s018,6,7,82.299718,82.299718,1942,11000,true,true,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s050,6,7,96.222283,131.029855,3342,10000,false,false,,,,
xc7s25 t06 e003 r0.1 R0.5 d10.0 D50.0 s051,6,6,104.698071,104.698072,2573,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s034,6,6,134.830029,134.830029,2682,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s035,6,7,87.2767,87.276701,2009,11000,false,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s043,6,7,88.68948,88.68948,1361,11000,false,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s042,6,6,148.131668,148.131669,1703,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s098,6,6,103.649375,103.649375,2661,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s099,6,6,119.099862,119.099862,2178,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s077,6,6,61.210171,61.210172,2759,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s076,6,7,89.564666,89.564666,3054,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s001,6,7,79.882594,79.882594,11252,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s092,6,6,106.186916,106.186916,2267,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s093,6,6,110.340598,110.340598,1772,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s049,6,7,118.814774,118.814774,1123,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s048,6,7,76.391885,76.391886,1475,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s023,6,7,103.648435,103.688435,2258,11000,false,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s022,6,7,98.516168,129.355855,3787,11000,false,false,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s054,6,7,59.392413,76.132818,2530,11000,false,false,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s055,6,7,107.409018,107.409018,1919,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s060,6,6,118.426518,118.426518,1440,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s061,6,7,99.834186,107.538762,2487,11000,false,false,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s029,6,7,75.001968,75.001967,1558,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s028,6,7,98.177679,98.177679,2426,11000,false,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s085,6,7,64.749817,64.749817,1867,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s084,6,6,144.832562,144.832562,4611,12000,false,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s017,6,7,81.48278,81.482781,3338,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s016,6,7,96.759176,96.759176,3614,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s024,6,7,72.857349,72.85735,3064,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s025,6,7,102.767904,102.807904,2703,12000,false,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s088,6,7,80.616614,80.616614,2445,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s089,6,8,67.21564,67.21564,1713,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s053,6,7,82.881698,82.881698,1771,11000,false,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s052,6,6,89.603469,89.603469,2543,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s067,6,6,69.8604,69.8604,2321,10000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s066,6,6,90.224673,90.224674,2260,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s059,6,7,104.348374,104.348374,2552,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s058,6,7,71.86448,71.86448,3264,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s010,6,7,92.602195,92.602195,1978,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s011,6,7,88.03512,88.03512,1081,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s082,6,6,89.326195,89.326195,1925,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s083,6,8,85.809234,85.809234,1462,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s033,6,6,115.055403,115.055402,4306,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s032,6,7,79.183099,79.1831,2860,10000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s044,6,6,137.532394,137.532394,3969,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s045,6,6,101.446027,101.446027,2988,10000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s039,6,7,77.906948,77.906948,2491,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s038,6,6,133.876819,133.87682,3600,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s070,6,7,99.777844,99.777844,2206,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s071,6,7,86.384068,86.384068,1709,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s095,6,7,83.060948,93.956267,2840,11000,false,false,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s094,6,7,81.063711,81.06371,2860,12000,false,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s007,6,7,57.898168,57.898169,2109,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s006,6,7,117.133805,117.133805,2051,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s063,6,7,95.509355,95.509355,3386,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s062,6,6,127.162489,127.162489,2776,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s086,6,7,100.137116,100.137116,2487,11000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s087,6,7,67.763936,67.763936,3283,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s014,6,7,74.016085,93.394006,2505,11000,false,false,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s015,6,7,117.852211,117.852212,2562,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s020,6,7,93.835425,93.875425,2567,12000,false,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s021,6,7,108.005629,108.045629,1694,11000,false,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s069,6,7,59.127478,59.127477,1948,12000,true,true,,,,
xc7s25 t06 e004 r0.1 R0.5 d10.0 D50.0 s068,6,7,64.77679,64.77679,4337,12000,true,true,,,,
