NAME,T,E,MMIP,MSLOT,UMIP,USLOT,S,M,,,
xc7s25 t10 e015 r0.1 R0.5 d10.0 D50.0 s031,10,18,193.932427,193.932428,77782,18000,true,true,,,
xc7s25 t10 e015 r0.1 R0.5 d10.0 D50.0 s047,10,18,174.237992,174.237992,139639,17000,true,true,,,
xc7s25 t10 e015 r0.1 R0.5 d10.0 D50.0 s046,10,18,188.192006,188.192007,75292,20000,false,true,,,
xc7s25 t10 e015 r0.1 R0.5 d10.0 D50.0 s064,10,19,160.129028,160.129027,67768,17000,false,true,,,
xc7s25 t10 e015 r0.1 R0.5 d10.0 D50.0 s065,10,20,181.980689,181.98069,113042,18000,false,true,,,
xc7s25 t10 e015 r0.1 R0.5 d10.0 D50.0 s013,10,20,146.486774,150.12301,248563,20000,false,false,,,
xc7s25 t10 e015 r0.1 R0.5 d10.0 D50.0 s012,10,18,156.33375,156.333749,106525,16000,true,true,,,
xc7s25 t10 e015 r0.1 R0.5 d10.0 D50.0 s081,10,20,138.212324,138.212325,82645,16000,true,true,,,
xc7s25 t10 e015 r0.1 R0.5 d10.0 D50.0 s080,10,18,220.495946,256.31681,66763,17000,false,false,,,
xc7s25 t10 e015 r0.1 R0.5 d10.0 D50.0 s027,10,20,172.465313,172.465313,79564,19000,true,true,,,
xc7s25 t10 e015 r0.1 R0.5 d10.0 D50.0 s026,10,17,183.784526,183.784526,88968,16000,true,true,,,
xc7s25 t10 e015 r0.1 R0.5 d10.0 D50.0 s019,10,18,218.140902,218.140902,163176,18000,true,true,,,
xc7s25 t10 e015 r0.1 R0.5 d10.0 D50.0 s018,10,19,133.044465,143.208068,83568,17000,false,false,,,
xc7s25 t10 e015 r0.1 R0.5 d10.0 D50.0 s050,10,17,179.965241,179.96524,95273,17000,true,true,,,
xc7s25 t10 e015 r0.1 R0.5 d10.0 D50.0 s051,10,18,196.574777,247.830403,255761,18000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s034,10,16,118.55353,118.55353,124743,18000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s035,10,17,137.272738,137.272739,162308,17000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s043,10,16,156.86686,168.720979,54230,16000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s042,10,16,199.812622,199.812622,76547,17000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s098,10,16,153.244705,153.284706,89351,17000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s099,10,18,129.025886,133.672739,795073,21000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s077,10,18,123.295963,123.295962,422126,20000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s076,10,16,163.684708,163.684708,158326,17000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s001,10,16,148.681692,148.681692,203890,17000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s092,10,17,144.26523,144.265229,119093,18000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s093,10,17,194.431428,237.043997,143157,17000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s049,10,14,215.403284,215.403284,95702,20000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s048,10,18,136.248038,136.248039,303549,19000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s023,10,16,149.452968,149.452968,168825,21000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s022,10,17,195.101964,195.101963,64955,18000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s054,10,18,135.228465,186.51654,168162,19000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s055,10,16,211.900436,254.211258,103935,16000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s060,10,14,244.258783,244.258782,120775,18000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s061,10,16,207.879074,207.879074,209208,19000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s029,10,17,126.727986,175.700301,234673,24000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s028,10,17,157.361614,157.361613,147387,18000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s085,10,17,112.94015,112.94015,133197,19000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s084,10,16,205.042347,206.093648,58495,17000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s017,10,16,168.792541,168.792541,182796,17000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s016,10,17,150.61779,150.61779,191496,19000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s024,10,16,170.77847,171.412231,442402,19000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s025,10,19,118.887807,118.887807,558826,19000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s088,10,15,130.679535,130.719535,84277,20000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s089,10,16,163.195174,163.195175,387824,20000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s053,10,17,140.731587,140.731588,75761,18000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s052,10,16,158.438928,158.438929,77519,16000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s067,10,15,140.034302,140.034302,313524,20000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s066,10,15,166.783941,166.783942,143517,19000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s059,10,15,140.440148,140.440147,102749,17000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s058,10,17,93.98627,93.986269,272286,16000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s010,10,17,162.588532,162.588532,45635,15000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s011,10,16,144.293587,185.072939,17494,18000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s082,10,16,142.691705,227.146848,117081,17000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s083,10,18,174.691509,174.691509,158830,18000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s033,10,15,176.109149,180.227961,187823,17000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s032,10,17,142.902897,142.902898,142575,17000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s044,10,18,149.802764,149.842764,148636,17000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s045,10,16,169.263982,169.696551,243159,20000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s039,10,18,125.000594,125.000594,280549,20000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s038,10,17,186.282332,186.322333,77532,18000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s070,10,15,173.840673,173.840672,96843,17000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s071,10,17,146.480908,146.480909,99045,18000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s095,10,17,143.489327,143.489328,137311,17000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s094,10,17,139.602644,139.602644,250962,24000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s007,10,19,113.829493,117.975742,557716,20000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s006,10,17,163.228889,163.228889,118663,16000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s063,10,14,203.3894,203.3894,91221,17000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s062,10,17,171.912233,171.912233,310608,19000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s086,10,16,162.804718,162.844718,133067,18000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s087,10,15,195.814959,195.814959,116184,20000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s014,10,16,135.631515,135.631515,67747,15000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s015,10,17,130.920688,130.920688,108554,18000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s020,10,17,144.16394,144.16394,170299,18000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s021,10,16,133.451067,133.451067,117887,16000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s069,10,19,89.262196,89.262196,612125,19000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s068,10,17,126.312019,126.31202,454894,19000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s057,10,16,93.612202,93.612203,130682,18000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s056,10,18,132.576351,132.576351,115328,18000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s074,10,17,127.794459,127.794458,125350,23000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s075,10,16,139.918661,139.91866,188078,19000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s003,10,17,158.74781,158.747809,205884,18000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s002,10,15,165.644719,165.64472,235995,21000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s091,10,16,174.910297,174.910297,110014,18000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s090,10,17,173.429053,173.429053,128019,18000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s037,10,17,125.135517,125.135516,142673,18000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s036,10,17,124.507567,124.507567,199241,20000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s040,10,16,157.67716,157.677161,72976,16000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s041,10,16,182.65602,182.65602,82613,16000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s100,10,16,156.196227,156.196227,205999,18000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s009,10,17,159.529321,159.529322,698313,22000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s008,10,17,193.226984,193.226984,132750,17000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s073,10,16,139.723773,155.145248,86855,18000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s072,10,16,218.123579,218.123578,145898,19000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s096,10,17,114.044543,114.044543,86646,16000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s097,10,15,117.160856,117.160855,142813,18000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s004,10,16,257.535787,257.535788,183302,17000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s005,10,16,169.043227,217.800684,341044,22000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s079,10,17,109.953274,109.953274,67918,19000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s078,10,15,128.182528,128.222528,93466,19000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s030,10,16,128.927417,128.927417,203018,18000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s031,10,17,148.048222,148.048222,123387,17000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s047,10,15,166.798928,166.798928,57214,18000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s046,10,15,188.192006,188.192007,74248,18000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s064,10,16,149.181374,149.181374,78899,17000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s065,10,18,181.980689,181.98069,161508,19000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s013,10,17,146.446774,150.12301,262226,20000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s012,10,16,156.33375,156.333749,134532,17000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s081,10,19,138.212324,152.310248,305745,20000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s080,10,17,184.675082,184.675082,108794,17000,false,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s027,10,17,158.611081,158.611081,111914,19000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s026,10,16,183.784526,183.784526,133694,17000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s019,10,15,218.140902,218.140902,146615,17000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s018,10,16,133.044465,143.208068,82506,17000,false,false,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s050,10,15,179.925241,179.92524,126145,16000,true,true,,,
xc7s25 t10 e012 r0.1 R0.5 d10.0 D50.0 s051,10,16,163.694775,163.694776,79046,17000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s034,10,16,118.55353,118.55353,204235,19000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s035,10,13,137.272738,137.272739,45940,17000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s043,10,15,125.213712,125.213712,140037,18000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s042,10,14,155.811429,157.303481,940199,20000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s098,10,14,113.713675,113.713676,167694,18000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s099,10,15,103.240844,103.240844,310937,19000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s077,10,15,123.295963,123.295962,856961,20000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s076,10,15,156.015761,206.023339,154287,17000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s001,10,15,130.578113,135.331666,193122,18000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s092,10,14,130.419389,130.419389,157762,17000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s093,10,15,110.073258,110.073258,67490,17000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s049,10,13,157.591599,157.591599,267248,20000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s048,10,15,103.363762,109.679689,82664,22000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s023,10,14,139.097731,140.497447,484676,19000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s022,10,15,132.885609,132.885609,102533,19000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s054,10,16,126.370478,129.420516,1000436,19000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s055,10,12,162.823449,162.82345,146174,19000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s060,10,14,118.466518,118.466518,37368,20000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s061,10,15,160.283081,171.21512,335866,17000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s029,10,13,125.110385,125.110385,290125,20000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s028,10,14,152.949829,241.904426,88302,17000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s085,10,15,98.324914,112.94015,368045,23000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s084,10,16,143.016348,143.016349,189507,18000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s017,10,15,121.944825,136.475501,226879,19000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s016,10,15,127.865958,127.865958,221977,21000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s024,10,13,146.491575,146.491576,494162,23000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s025,10,15,117.633892,119.747319,1233116,23000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s088,10,14,108.503553,126.396357,114656,23000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s089,10,15,144.411765,196.478962,1320479,20000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s053,10,14,116.666667,116.666668,283821,21000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s052,10,14,114.941798,114.941799,218645,21000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s067,10,14,117.682897,119.064075,327063,20000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s066,10,13,128.206308,128.206309,119615,22000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s059,10,15,110.42633,116.25442,650719,20000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s058,10,15,93.98627,93.986269,307714,21000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s010,10,13,162.588532,162.588532,139672,17000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s011,10,15,118.070485,118.070485,137053,18000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s082,10,13,123.855488,124.831411,430044,19000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s083,10,15,137.889963,143.661716,166148,19000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s033,10,13,140.736591,140.736591,198258,18000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s032,10,15,142.902897,142.902898,172679,19000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s044,10,15,132.549877,160.44982,467628,23000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s045,10,13,149.212537,149.212536,68116,19000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s039,10,15,119.020678,121.213264,1157406,17000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s038,10,14,186.282332,186.322333,54687,18000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s070,10,12,173.800673,173.840672,187269,17000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s071,10,13,146.480908,146.480909,133737,18000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s095,10,16,114.471001,114.471002,331207,18000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s094,10,14,120.103141,120.103141,159009,19000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s007,10,15,113.363403,113.363403,856265,18000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s006,10,15,125.027584,125.027584,63656,15000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s063,10,12,162.80295,162.80295,149036,19000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s062,10,14,150.85852,150.85852,364315,22000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s086,10,14,131.555593,132.040514,455686,22000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s087,10,13,148.573834,148.573833,116436,18000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s014,10,13,135.631515,140.275744,107950,17000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s015,10,15,130.920688,130.920688,535922,19000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s020,10,15,135.470389,135.470389,481935,19000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s021,10,14,129.158026,131.428892,147644,19000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s069,10,16,75.971478,75.971478,1480363,19000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s068,10,15,122.247387,122.247387,666462,24000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s057,10,13,93.318154,114.577831,132207,18000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s056,10,17,109.757631,109.757631,139674,20000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s074,10,14,123.250017,123.250018,310908,21000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s075,10,14,103.978426,103.978427,262181,21000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s003,10,13,158.74781,158.747809,124919,17000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s002,10,14,139.775632,141.845357,445802,19000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s091,10,15,151.826844,232.486372,294654,19000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s090,10,13,173.389053,173.429053,154059,17000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s037,10,13,117.170553,124.866481,103282,19000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s036,10,13,124.507567,124.507567,281259,18000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s040,10,14,132.743642,133.4524,83332,17000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s041,10,13,151.381508,151.381508,219684,21000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s100,10,14,121.416333,128.686999,361027,19000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s009,10,16,145.18482,145.722388,1823449,21000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s008,10,15,151.961117,151.961117,1033744,17000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s073,10,14,111.491078,111.491079,156650,20000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s072,10,14,153.468608,153.468607,339254,19000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s096,10,14,110.377172,110.377172,149284,17000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s097,10,12,117.160856,117.160855,132698,18000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s004,10,14,171.378925,171.378926,119348,19000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s005,10,16,140.677067,140.677067,330394,20000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s079,10,14,109.953274,109.953274,108667,16000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s078,10,13,114.685165,119.452642,340200,23000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s030,10,14,106.54157,106.54157,483396,22000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s031,10,15,143.196399,143.196399,189971,19000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s047,10,13,133.136053,133.136053,272168,20000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s046,10,14,165.43011,165.43011,46863,17000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s064,10,13,149.181374,149.181374,136602,18000,false,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s065,10,15,142.928915,142.928916,237362,20000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s013,10,13,137.231943,137.231942,251016,19000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s012,10,14,98.949541,98.949541,118088,18000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s081,10,16,135.362405,151.668195,434526,20000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s080,10,14,184.675082,184.675082,108524,18000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s027,10,14,130.723849,138.756943,241276,23000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s026,10,14,160.840632,161.596702,80649,19000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s019,10,15,149.219474,149.219474,244430,22000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s018,10,14,119.653049,124.972703,1181099,20000,false,false,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s050,10,12,145.157668,145.157668,120151,20000,true,true,,,
xc7s25 t10 e008 r0.1 R0.5 d10.0 D50.0 s051,10,14,124.020878,124.020879,85660,18000,false,true,,,
xc7s25 t10 e001 r0.1 R0.5 d10.0 D50.0 s034,10,15,104.078701,111.232957,14799465,21000,false,false,,,
xc7s25 t10 e001 r0.1 R0.5 d10.0 D50.0 s035,10,15,95.361929,97.28022,15615203,19000,false,false,,,
xc7s25 t10 e001 r0.1 R0.5 d10.0 D50.0 s043,10,15,94.691544,102.708729,4088458,24000,false,false,,,
xc7s25 t10 e001 r0.1 R0.5 d10.0 D50.0 s042,10,15,150.281333,154.958439,378229883,20000,false,false,,,
xc7s25 t10 e001 r0.1 R0.5 d10.0 D50.0 s098,10,15,98.440256,109.972621,3403221,19000,false,false,,,
xc7s25 t10 e001 r0.1 R0.5 d10.0 D50.0 s099,10,15,91.478088,91.478088,6023121,18000,true,true,,,
xc7s25 t10 e001 r0.1 R0.5 d10.0 D50.0 s077,10,15,86.312883,86.312883,3636553,18000,false,true,,,
xc7s25 t10 e001 r0.1 R0.5 d10.0 D50.0 s076,10,15,87.167672,89.289144,2338921,23000,false,false,,,
xc7s25 t10 e001 r0.1 R0.5 d10.0 D50.0 s001,10,15,108.793017,108.793017,4355059,22000,true,true,,,
