NAME,T,E,MMIP,Mheft-nf,UMIP,Uheft-nf,S,M,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s085,12,32,190.622223,190.622223,993194,50000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s084,12,32,254.159606,268.608513,1283642,49000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s017,12,32,259.759732,260.367781,1695507,46000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s016,12,34,195.738383,222.536875,3719011,45000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s024,12,33,230.224643,247.455808,3446400,50000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s025,12,34,190.33016,190.33016,4978752,51000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s088,12,34,221.032306,221.032306,1879969,49000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s089,12,33,279.69337,279.693372,2532006,48000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s053,12,35,193.506835,217.159284,390072,48000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s052,12,33,226.733927,257.745884,1602828,50000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s067,12,33,234.576538,234.576539,2037526,50000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s066,12,34,218.320201,254.562674,2011616,46000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s059,12,32,212.671221,213.033219,2288897,50000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s058,12,33,182.416689,205.285369,1489768,45000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s010,12,32,224.990421,237.131397,914995,48000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s011,12,32,279.898916,279.898915,1876654,47000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s082,12,32,245.740358,245.857205,2043040,45000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s083,12,32,293.093837,293.093838,3247091,45000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s033,12,33,289.647301,330.684292,3291888,51000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s032,12,34,232.863534,251.068315,3585083,46000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s044,12,34,201.333999,262.177448,2937673,48000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s045,12,32,257.350235,277.834249,4692594,50000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s039,12,32,243.492489,263.599432,3868228,47000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s038,12,32,348.45645,373.19429,6845790,45000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s070,12,33,229.471861,229.47186,4479694,49000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s071,12,33,225.377976,236.320866,2779151,50000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s095,12,32,291.368434,291.368435,2154698,46000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s094,12,34,184.107663,212.24228,1403653,51000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s007,12,32,228.350128,241.672993,1041647,46000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s006,12,32,240.611652,258.126155,1334705,49000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s063,12,34,247.765957,285.298828,1192896,49000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s062,12,32,309.847263,327.948534,3400660,51000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s086,12,33,237.282902,250.059652,2693342,50000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s087,12,33,262.774045,271.310584,3799413,45000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s014,12,32,258.833887,291.753719,2536266,49000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s015,12,34,218.548926,225.518623,2286654,50000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s020,12,34,231.609292,266.921696,1135191,51000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s021,12,34,240.265123,269.992803,4175948,50000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s069,12,32,148.444219,179.090936,582054,49000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s068,12,33,230.378896,258.397966,1669293,46000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s057,12,34,168.677479,168.677481,1361245,48000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s056,12,32,239.135543,239.135542,1115853,49000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s074,12,32,180.810378,208.244342,1601962,49000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s075,12,33,251.847896,256.608608,3889074,50000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s003,12,33,238.639376,264.714763,1141008,51000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s002,12,34,225.495441,225.495441,950678,49000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s091,12,32,289.899247,289.899247,3956999,45000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s090,12,33,282.16295,282.162949,2067463,51000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s037,12,33,188.384898,243.036293,1506700,46000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s036,12,33,205.363135,247.468251,3683590,49000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s040,12,34,184.408438,203.914576,23550042,50000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s041,12,34,214.663345,269.823459,1205695,49000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s100,12,34,217.626442,244.272663,2504877,49000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s009,12,32,225.974814,225.974814,979508,50000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s008,12,32,292.921857,292.921857,1977214,50000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s073,12,34,180.825919,223.022334,1460912,50000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s072,12,32,271.34387,288.132665,694065,50000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s096,12,32,210.217644,220.39191,884086,49000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s097,12,35,179.941728,188.779799,1974383,47000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s004,12,33,254.065087,311.444838,909032,44000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s005,12,33,263.890701,263.890701,707565,47000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s079,12,34,217.073613,254.9606,1033557,49000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s078,12,33,213.348425,223.447684,989711,45000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s030,12,34,188.035682,198.153226,1144059,46000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s031,12,34,274.396539,288.558616,1332212,50000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s047,12,32,309.474561,309.474562,5206377,46000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s046,12,34,238.60503,313.142111,3782129,46000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s064,12,34,177.836669,233.953714,828089,49000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s065,12,32,256.826815,272.960283,1788710,45000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s013,12,33,272.38656,272.386558,1408894,49000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s012,12,32,192.204446,243.108075,1135044,46000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s081,12,32,245.221333,275.765495,690816,49000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s080,12,34,299.508277,299.508277,1716006,49000,true,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s027,12,34,206.509505,252.362421,4427263,44000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s026,12,32,270.227621,300.753654,1823305,45000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s019,12,33,232.748156,273.929805,690564,45000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s018,12,33,236.616615,240.027581,1709462,46000,false,false,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s050,12,33,261.34382,261.34382,2109291,50000,false,true,,,
xc7s25 t12 e030 r0.1 R0.5 d10.0 D50.0 s051,12,33,156.910589,172.501135,2553320,50000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s034,12,39,277.073574,277.073573,1699915,49000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s035,12,39,232.016014,243.994358,705073,49000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s043,12,40,259.807604,259.807605,1327038,49000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s042,12,39,340.962085,343.307127,1296955,47000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s098,12,39,262.388638,282.178443,931838,49000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s099,12,39,291.41237,291.41237,2118249,51000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s077,12,40,203.28119,227.656337,2440437,50000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s076,12,39,263.637439,263.637439,1356240,49000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s001,12,39,283.002991,283.002991,598750,48000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s092,12,40,254.358801,278.179032,2615112,50000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s093,12,39,318.952355,336.799875,2122084,51000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s049,12,39,306.589044,328.99301,850225,47000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s048,12,39,257.240593,257.240594,877650,46000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s023,12,39,309.660556,309.660555,1186281,47000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s022,12,40,292.057554,333.083055,1025838,47000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s054,12,39,249.066916,249.066917,842141,52000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s055,12,39,293.449415,293.449415,1227896,47000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s060,12,40,287.189529,287.189527,1232535,49000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s061,12,39,316.987639,316.987639,1512206,50000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s029,12,41,213.398839,213.39884,679772,51000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s028,12,39,287.30424,287.304239,1267188,49000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s085,12,39,190.622223,190.622223,769734,48000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s084,12,39,287.121058,287.121058,1809059,46000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s017,12,39,259.799732,260.367781,2095485,45000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s016,12,39,271.774921,271.774921,2446037,46000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s024,12,39,297.720657,297.72066,1967769,51000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s025,12,40,216.301195,216.301195,1023326,47000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s088,12,40,243.208288,243.208288,2765754,47000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s089,12,40,307.994975,307.994977,2282267,46000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s053,12,41,241.385852,257.227067,970402,48000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s052,12,39,264.795002,295.806959,1069270,45000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s067,12,39,263.948721,264.100781,6078258,51000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s066,12,40,250.166424,250.166426,2327777,46000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s059,12,39,212.671221,227.777872,2453988,58000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s058,12,40,182.456689,205.285369,463661,48000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s010,12,39,262.609346,275.796851,365674,46000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s011,12,39,279.898916,279.898915,915255,47000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s082,12,39,263.815992,263.815992,4901363,50000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s083,12,39,293.093837,293.093838,1002330,50000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s033,12,39,309.201917,330.684292,353988,47000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s032,12,39,320.277012,320.277013,1093159,46000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s044,12,40,241.032313,289.419004,1323894,48000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s045,12,39,274.008012,294.492026,1112836,50000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s039,12,39,275.115723,275.115723,917716,49000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s038,12,39,348.45645,348.456451,920312,48000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s070,12,39,254.044856,254.044856,2785310,45000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s071,12,39,241.645963,253.434858,1913187,47000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s095,12,39,291.368434,291.368435,3497702,49000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s094,12,40,198.786191,225.899371,3373188,48000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s007,12,39,243.172134,256.494999,486394,46000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s006,12,39,287.027667,304.542169,759632,50000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s063,12,40,263.93305,301.465921,1472218,50000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s062,12,39,354.894627,354.894628,1118304,46000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s086,12,39,292.773663,292.773663,3389215,48000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s087,12,40,262.774045,271.310584,5003145,46000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s014,12,39,291.753719,291.753719,1321439,46000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s015,12,40,247.586475,271.820288,646892,47000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s020,12,40,291.676367,291.676367,830269,46000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s021,12,40,240.265123,270.032803,789638,51000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s069,12,39,164.972875,181.183116,1040539,50000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s068,12,40,230.378896,258.397966,1842075,50000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s057,12,40,178.877093,178.877095,624046,47000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s056,12,39,272.073155,272.073154,911290,51000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s074,12,39,208.244342,238.503772,2928044,47000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s075,12,39,308.032194,308.032194,2161025,48000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s003,12,39,264.714763,264.714763,589455,47000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s002,12,41,239.884575,239.884575,586213,51000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s091,12,39,289.899247,289.899247,2975555,49000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s090,12,39,317.855632,317.855632,2034061,52000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s037,12,39,254.838242,254.838242,1342915,50000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s036,12,39,217.004074,289.043594,1337632,47000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s040,12,41,243.340113,243.340114,703496,50000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s041,12,40,246.061323,324.28763,823023,46000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s100,12,41,217.626442,244.272663,1437066,52000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s009,12,39,263.739263,282.325241,544701,49000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s008,12,39,328.566263,328.566264,562578,45000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s073,12,41,180.825919,222.982334,2090269,48000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s072,12,39,298.395426,315.184221,2487263,50000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s096,12,39,240.550154,240.550154,2853259,51000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s097,12,39,246.279374,246.279373,5069615,51000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s004,12,40,328.554545,382.344622,543466,46000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s005,12,39,277.848213,277.848212,741523,51000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s079,12,40,258.420452,262.433909,1276116,46000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s078,12,40,213.348425,223.447684,1177922,47000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s030,12,39,215.259525,215.259525,2593205,50000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s031,12,40,316.826347,361.870252,574928,49000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s047,12,39,309.474561,309.474562,1527123,48000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s046,12,40,274.471387,295.520788,3368567,51000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s064,12,41,199.954063,214.689264,844751,49000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s065,12,39,268.125221,312.133198,1018545,52000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s013,12,39,317.417141,317.417139,1254420,46000,false,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s012,12,39,205.156002,212.279562,444515,47000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s081,12,39,347.948899,347.948899,2022280,46000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s080,12,40,303.442593,303.442593,1395769,47000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s027,12,40,233.372192,233.372193,2267317,46000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s026,12,39,320.108311,333.564898,1270512,51000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s019,12,40,273.969804,301.823494,985345,45000,false,false,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s018,12,40,259.618591,259.61859,838451,51000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s050,12,40,288.087828,288.087828,2941698,50000,true,true,,,
xc7s25 t12 e037 r0.1 R0.5 d10.0 D50.0 s051,12,39,211.518043,227.10859,911175,51000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s001,12,15,162.611198,207.318844,975493,43000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s023,12,17,177.638414,231.839269,1500796969,47000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s022,12,18,168.994765,184.074265,28158972,50000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s017,12,18,142.145387,154.362805,844324247,43000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s016,12,18,116.573593,150.57779,6326603,47000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s010,12,18,137.320058,165.138148,7343347,46000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s011,12,19,141.222348,202.255305,1524739,49000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s007,12,18,135.75485,163.93972,2264697,47000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s006,12,19,143.632881,220.324559,4509237,44000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s014,12,18,147.271707,237.133522,2896575,48000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s015,12,17,155.591823,170.101865,26435683,47000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s020,12,20,150.556036,207.294976,667179559,45000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s021,12,19,145.217414,157.076965,154624663,58000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s003,12,17,152.744001,173.78062,864325816,49000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s002,12,16,145.816196,159.732348,4893703,47000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s009,12,17,165.368854,191.160893,484554401,46000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s008,12,17,164.632385,218.331795,638596992,44000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s004,12,18,183.750458,211.146792,784313695,49000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s005,12,19,142.060561,171.922116,22748682,45000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s013,12,16,161.634003,190.285677,3344242,47000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s012,12,17,117.649401,184.966448,19094451,49000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s019,12,18,190.097341,221.771797,413151520,47000,false,false,,,
xc7s25 t12 e008 r0.1 R0.5 d10.0 D50.0 s018,12,16,179.47454,236.616614,10190960,43000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s001,12,15,157.857644,216.760896,3154384,46000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s022,12,17,157.887925,184.074265,12474238,44000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s017,12,17,140.69093,147.417127,112215705,48000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s016,12,17,116.573593,128.783197,76916989,44000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s010,12,18,129.810161,161.594355,50955987,43000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s011,12,18,134.626707,170.825772,47394736,49000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s007,12,18,135.75485,163.93972,1418807312,44000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s006,12,19,143.592881,183.214049,8882857,45000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s014,12,17,147.271707,199.569461,5590167,45000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s015,12,17,153.540659,155.591823,1212334001,43000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s020,12,18,150.556036,198.12107,389146747,44000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s021,12,19,122.104543,154.221674,17495887,49000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s003,12,17,140.05781,173.613539,130795195,46000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s002,12,16,145.816196,189.606196,68761949,43000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s009,12,16,165.368854,168.512951,2221873778,43000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s008,12,18,151.961117,165.760478,1900085495,49000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s004,12,17,183.750458,205.546541,1835585564,47000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s005,12,17,142.060561,171.922116,24687963,49000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s013,12,17,161.634003,177.394609,29619625,43000,false,false,,,
xc7s25 t12 e006 r0.1 R0.5 d10.0 D50.0 s012,12,17,116.649929,126.186588,3050215406,42000,false,false,,,
