NAME,T,E,MMIP,MSLOT,UMIP,USLOT,S,M,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s082,12,21,179.325437,179.325437,680068,23000,false,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s083,12,23,194.225479,214.70033,2732717,29000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s033,12,23,199.005937,199.005936,2334941,28000,false,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s032,12,23,170.741189,186.115299,517553,29000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s044,12,23,182.600717,182.600717,2853927,24000,false,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s045,12,23,168.674705,168.674703,4926242,30000,false,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s039,12,22,167.747726,167.747726,4245205,27000,false,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s038,12,23,202.471145,202.471145,2678763,30000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s070,12,23,187.310995,187.310994,2862464,23000,false,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s071,12,21,189.928509,207.668639,7660175,26000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s095,12,20,238.827843,405.370057,1069872,26000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s094,12,22,131.834484,190.903845,3181234,27000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s007,12,22,157.97414,157.974141,1625191,28000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s006,12,22,190.708119,190.708119,1841414,27000,false,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s063,12,25,170.336606,170.336607,4786547,27000,false,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s062,12,21,251.947611,251.947612,3365749,30000,false,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s086,12,22,190.727383,192.359245,2807569,29000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s087,12,22,179.662194,179.662194,704682,26000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s014,12,21,184.862896,201.679782,6392465,25000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s015,12,23,175.813041,175.813041,8188181,25000,false,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s020,12,24,172.711759,177.356936,4581268,28000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s021,12,23,170.14309,179.600874,1027871,34000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s069,12,23,113.222499,113.621059,3914786,26000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s068,12,21,171.600702,171.600702,916942,25000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s057,12,22,136.154224,142.030394,3880250,29000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s056,12,22,167.075407,167.075406,2883870,27000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s074,12,22,136.400244,155.449241,1108859,30000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s075,12,23,170.44986,170.44986,454528,29000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s003,12,22,173.083796,181.668419,2772860,26000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s002,12,22,183.412641,183.412641,714173,23000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s091,12,22,215.146982,215.186982,1393817,28000,false,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s090,12,22,228.256868,228.296868,1042118,24000,false,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s037,12,21,156.877473,156.877473,1682095,22000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s036,12,24,153.878987,153.878987,2783789,26000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s040,12,23,148.680953,148.680953,2058832,25000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s041,12,24,190.854807,243.671738,4280072,27000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s100,12,22,145.230578,169.056815,1906348,33000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s009,12,22,190.388988,190.388988,5556534,25000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s008,12,21,224.587103,287.469476,1103460,24000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s073,12,24,141.550583,141.550583,1836070,26000,false,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s072,12,23,180.560164,180.560163,1721786,27000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s096,12,23,149.801735,161.631126,370606,29000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s097,12,22,136.003618,136.003618,664446,26000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s004,12,22,214.962376,215.041351,2255702,30000,false,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s005,12,24,170.383487,173.124631,301410,25000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s079,12,22,182.432066,182.432066,281066,24000,false,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s078,12,21,179.262667,218.321524,616940,26000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s030,12,23,181.523118,263.844318,1187539,26000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s031,12,22,206.323073,295.469561,2040991,34000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s047,12,22,191.237504,191.553851,2392482,25000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s046,12,22,194.488055,205.164799,18388259,27000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s064,12,23,124.200952,202.115941,1591618,34000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s065,12,22,228.85883,228.85883,1497131,28000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s013,12,22,182.385579,182.425578,2332544,26000,false,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s012,12,22,153.895882,153.895882,2165069,31000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s081,12,20,223.232608,223.232608,1145502,32000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s080,12,22,208.511651,208.511651,1860726,26000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s027,12,24,145.416734,145.416734,1471991,29000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s026,12,21,186.548983,199.600236,2028573,32000,false,false,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s019,12,22,206.220196,206.220197,2016154,26000,false,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s018,12,21,189.996766,189.996765,659406,24000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s050,12,21,206.572379,206.572379,988841,25000,true,true,,,
xc7s25 t12 e017 r0.1 R0.5 d10.0 D50.0 s051,12,23,117.34427,120.389516,718805,27000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s034,12,21,139.001842,143.106628,172666237,25000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s035,12,17,129.816975,223.871692,4055612,27000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s043,12,20,139.424706,154.547886,103324865,27000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s042,12,18,168.261117,168.261117,17688741,25000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s098,12,18,149.621725,167.076703,22512954,25000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s099,12,18,149.673349,149.673349,2932500,25000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s077,12,18,122.292903,122.292902,4941814,29000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s076,12,18,127.730991,229.031682,5426343,27000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s001,12,16,174.151523,288.488046,926682,23000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s092,12,17,146.485436,147.202318,9850337,30000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s093,12,17,149.12936,149.129359,3204770,28000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s049,12,18,157.14242,157.142419,2948699,25000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s048,12,17,131.091684,131.091684,5592770,29000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s023,12,17,180.970054,195.282107,126506890,32000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s022,12,19,168.994765,171.509108,4650236,27000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s054,12,18,143.718621,152.616609,8174054,26000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s055,12,17,155.525368,182.863614,4878968,27000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s060,12,19,137.856327,137.856326,5109978,23000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s061,12,16,169.121274,179.33164,6734519,22000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s029,12,19,137.32293,137.32293,166378063,29000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s028,12,19,125.829746,127.870328,2787881,30000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s085,12,18,117.331373,117.331373,20051567,26000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s084,12,19,154.806703,172.604015,4062863,25000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s017,12,18,160.250189,160.866818,74757685,26000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s016,12,19,116.573593,116.573593,2531006,26000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s024,12,18,156.62763,215.082358,804260914,30000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s025,12,19,136.982759,175.607757,356838276,28000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s088,12,20,119.971162,135.031695,5031222,29000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s089,12,19,177.110996,193.830644,50243302,24000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s053,12,18,134.21559,134.215591,6042296,20000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s052,12,17,160.505428,250.445422,47615881,30000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s067,12,18,170.489082,170.489083,6334823,21000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s066,12,18,140.714389,160.680052,40187472,26000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s059,12,18,120.39102,135.135673,15566361,28000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s058,12,16,119.622412,130.642455,7299895,22000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s010,12,18,139.866033,221.90011,3144518,30000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s011,12,19,141.222348,142.811871,792801,29000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s082,12,17,124.012335,124.012335,2214727,30000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s083,12,19,165.336959,177.205763,13973775,31000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s033,12,16,168.289674,168.289673,8739444,24000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s032,12,19,163.510607,168.635336,67488546,26000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s044,12,17,170.143959,170.143959,228674333,26000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s045,12,17,161.751107,172.500941,307604074,30000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s039,12,17,163.37944,187.524404,167744116,26000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s038,12,18,202.471145,202.471145,27445332,25000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s070,12,20,121.896906,125.941288,3100442,23000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s071,12,17,166.894076,291.119327,12831040,32000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s095,12,16,169.67522,169.675221,11532999,26000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s094,12,18,122.859631,131.498381,14785304,27000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s007,12,17,149.117714,194.160799,9111389,27000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s006,12,19,153.597608,153.597609,490139,25000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s063,12,19,170.336606,170.336607,25441001,26000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s062,12,16,207.617263,319.065595,17660754,32000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s086,12,17,148.513852,148.513852,4700052,28000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s087,12,19,175.259365,175.299365,3760907,23000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s014,12,19,157.79467,157.794671,4728667,27000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s015,12,18,155.591823,155.591823,8664139,29000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s020,12,20,155.621643,179.221118,42551451,31000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s021,12,19,151.040739,158.516348,8929293,33000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s069,12,17,105.790851,106.178376,2954660343,25000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s068,12,18,144.934112,201.928782,64374465,30000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s057,12,19,114.050558,114.050559,145675005,28000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s056,12,19,128.768932,128.768931,34513109,27000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s074,12,18,117.545347,117.545347,48278489,28000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s075,12,17,170.44986,295.484364,2168689,22000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s003,12,18,166.201637,166.201637,225256975,29000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s002,12,17,167.856991,168.359567,4976036,23000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s091,12,17,171.87454,171.87454,5641347,26000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s090,12,19,180.333963,180.333963,8934497,25000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s037,12,18,131.696175,142.875651,46535497,29000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s036,12,19,148.502898,149.824932,1142281990,27000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s040,12,18,130.798758,150.678159,12899270,28000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s041,12,19,153.34212,153.34212,115619893,26000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s100,12,19,134.953346,140.089313,9933582,31000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s009,12,17,171.723009,189.35747,56124920,21000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s008,12,17,177.105928,178.234021,2535838,26000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s073,12,17,130.833867,130.833868,1738743,29000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s072,12,18,172.090206,195.469404,6137763,30000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s096,12,18,140.305332,140.305332,7562625,26000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s097,12,19,133.638989,133.638988,174914113,25000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s004,12,19,183.750458,202.593032,151161345,28000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s005,12,19,159.127121,159.12712,5209972,23000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s079,12,17,126.230057,126.230057,2369371,29000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s078,12,17,117.20304,117.20304,2370373,26000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s030,12,16,168.528247,168.528248,9475174,27000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s031,12,18,171.82338,187.405836,47693705,25000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s047,12,16,169.581354,170.938584,5359248,24000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s046,12,18,178.629147,187.725902,301582508,26000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s064,12,19,124.200952,139.249231,38271269,32000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s065,12,20,182.101831,234.387062,405999623,30000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s013,12,17,161.634003,161.634003,2034348,30000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s012,12,17,128.775673,143.963043,1985988,31000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s081,12,17,179.602186,246.260359,10972358,27000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s080,12,19,159.672867,175.115304,32319720,25000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s027,12,18,145.043474,145.043474,4057096,27000,true,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s026,12,18,169.747415,169.747415,2156241,29000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s019,12,18,190.097341,190.613965,19302043,22000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s018,12,18,179.47454,179.474539,3079664,25000,false,true,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s050,12,17,163.906827,175.036649,15122106,27000,false,false,,,
xc7s25 t12 e010 r0.1 R0.5 d10.0 D50.0 s051,12,17,106.640927,106.640927,7714261,28000,true,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s034,12,24,174.004292,185.746501,739265,29000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s035,12,24,179.744695,179.744695,1253590,23000,false,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s043,12,25,168.206749,168.206748,1217952,26000,true,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s042,12,22,229.336146,229.336146,1216507,26000,true,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s098,12,22,220.93439,220.93439,1324132,29000,true,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s099,12,22,176.949843,176.949843,512607,23000,true,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s077,12,24,144.523605,144.523604,2372896,27000,true,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s076,12,23,186.20651,261.372929,2406178,24000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s001,12,23,205.403726,318.894669,894908,29000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s092,12,23,196.162516,196.162515,1888243,27000,false,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s093,12,22,200.217281,247.035284,293998,23000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s049,12,24,203.937379,208.896482,828768,28000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s048,12,25,185.634188,188.088246,2410693,29000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s023,12,22,219.202526,219.202525,1196831,23000,true,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s022,12,24,193.800484,193.800485,882995,25000,true,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s054,12,24,161.628196,296.035053,330392,27000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s055,12,23,267.898106,302.064691,610124,25000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s060,12,26,179.953597,179.993596,734682,25000,false,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s061,12,22,259.671174,343.685594,2251637,26000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s029,12,26,138.749998,145.634684,7925128,29000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s028,12,24,196.361169,196.401168,803119,26000,false,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s085,12,22,161.472804,181.419049,4639013,23000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s084,12,24,254.119606,254.159606,3542689,24000,false,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s017,12,24,207.739333,207.739333,1902508,25000,false,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s016,12,24,139.016804,207.899554,1234774,24000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s024,12,23,196.618694,196.618696,702039,25000,true,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s025,12,24,151.927823,151.927822,6357254,28000,false,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s088,12,25,201.813658,201.853658,3000272,26000,false,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s089,12,23,243.902036,243.942038,1154890,27000,false,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s053,12,25,162.854645,168.127521,1375850,25000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s052,12,22,207.881316,207.881316,764725,27000,true,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s067,12,24,195.609987,236.331707,791197,26000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s066,12,24,140.714389,140.71439,1107972,28000,true,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s059,12,24,164.225186,164.225186,3162057,22000,false,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s058,12,23,143.807426,143.807424,952668,24000,true,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s010,12,22,193.299335,193.299335,155661,21000,false,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s011,12,25,184.304776,300.860952,1093258,20000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s082,12,23,179.325437,179.325437,2264582,23000,true,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s083,12,24,218.179871,218.179871,3106696,34000,false,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s033,12,25,199.005937,199.005936,2375854,31000,false,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s032,12,25,170.741189,186.115299,526256,30000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s044,12,25,182.600717,182.600717,2999325,27000,true,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s045,12,24,182.929194,187.306451,4780912,30000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s039,12,24,167.747726,167.747726,3920156,25000,false,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s038,12,23,236.525739,239.573671,4824164,23000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s070,12,25,197.918261,197.95826,4269612,25000,false,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s071,12,23,210.174568,212.937783,2970060,28000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s095,12,22,249.723161,427.160693,2356290,25000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s094,12,24,131.834484,190.903845,4664821,29000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s007,12,22,173.96191,173.961911,589967,30000,true,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s006,12,24,208.231829,208.231829,964571,25000,false,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s063,12,27,173.621479,173.621479,5674176,28000,false,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s062,12,23,265.90351,265.903511,1720626,33000,true,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s086,12,24,190.727383,192.359245,3205832,31000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s087,12,24,179.662194,179.662194,821220,27000,true,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s014,12,22,214.736653,300.254233,1801497,26000,false,false,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s015,12,25,175.813041,175.813041,6848193,26000,false,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s020,12,25,187.36087,187.36087,725698,29000,true,true,,,
xc7s25 t12 e019 r0.1 R0.5 d10.0 D50.0 s021,12,25,170.14309,179.600874,865731,32000,false,false,,,
